"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24"
"Mal_1",0.0592774346808466,0.116386513335737,0.112631022217492,0.0303075802348845,0.00447802437635751,0.0714977110470645,0.0242781490715932,0.0997606996687827,0.0768308060511819,0.0126081627056998,0.0301956856442975,0.0741325465785524,0.0657400188532351,0.102454156423141,0.0332149549251279,0.0120470343935748,0.101320106233771,0.0993477093588639,0.00893305501467309,0.0650424263833673,0.016897573092746,0,0.0250193470162672,0.0231750012161613
"Mal_2",0.166553750151613,0.179227075536416,0.191090823497091,0.00680546797220201,0.0315370448311576,0.140290541749419,0.0345055676289608,0.175948405653355,0.175094640992294,0,0.104296524277268,0.132156001536887,0.151654070958275,0.162382816508831,0.0885900088824626,0.133037819985588,0.176547290341084,0.178326622928087,0.00844022735160433,0.162327966948562,0.0979936329179199,0.0159659327996006,0.0952215101426275,0.0952687884514609
"Mal_3",0.0649081365991424,0.0479430919158173,0.0582968900658735,0.0256788589622139,0.0213555817125302,0.0770978497547149,0.0138712212153081,0.0556115201839805,0.0654658485961018,0.0202749133233647,0.0471001420204255,0.0689307860710568,0.0790821211810989,0.0691915039653916,0.0457794502355485,0.0498969544956917,0.0644568938887926,0.075291527787349,0.00294617239110424,0.0689235011168772,0.0568354788132033,0.0157740534136618,0.0614276164440356,0.0564121411068794
"Mal_4",0.573771567277156,0.431252098034386,0.475069875913652,0.361618257743647,0.217419897587323,0.589616176965539,0.330003701198469,0.457444190473538,0.578755062487519,0.202194991203151,0.558965621206823,0.592134489039333,0.591411760480651,0.513180242653015,0.573606270482417,0.5319453517258,0.495328066327527,0.502593760454423,0.201906247466775,0.595409780663143,0.588001726446248,0.308636568560272,0.541033289516361,0.585171969549958
"Succ_0",0.280886722089762,0.32038854160834,0.22184883411458,0.646160810954821,0.757358410605646,0.262552746308244,0.634842278064819,0.269556183908676,0.274368349889187,0.73382778617681,0.571968966364115,0.279828057005656,0.22172013518222,0.254931468557042,0.423044981305302,0.493929193708883,0.225535575717819,0.170172439969784,0.766849809748476,0.268728171841528,0.39190227389585,0.684137881071561,0.527867460488849,0.433207382871894
"Succ_1",0,0.154913589137394,0.126034990726794,0,0,0,0,0.150012079630967,0.0630514565654736,0,0,0,0.087300626309669,0,0,0,0.0947544374776572,0.0864913160234465,0,0.107697854008043,0.0824062524103771,0,0,0.0402288552715092
"Succ_2",0.175195754574896,0.139112603573255,0.176058474494539,0,0,0.148895111412041,0.0722408113087968,0.137466273304573,0.150978306203203,0.0175955746293634,0,0.146123048219114,0.149540190837657,0.177458654157678,0.130698439308701,0,0.181773121003268,0.177060050056822,0,0.131569662973954,0.130805595619163,0,0.114107385187532,0.142553628708742
"Succ_3",0,0,0.023271922603322,0,0,0.0497635667927561,0,0.0276950356050185,0.0330974756563543,0,0,0,0.00392163269783171,0,0,0,0.0113221776952227,0.0458102977133292,0,0.0108375816277043,0,0,0,0.0204085095813475
"Succ_4",0.543917523335342,0.385585265681011,0.452785778060765,0.353839189045179,0.242641589394354,0.538788575486959,0.292916910626384,0.415270427550765,0.478504411685782,0.248576639193826,0.428031033635885,0.574048894775231,0.537517414972622,0.56760987728528,0.446256579385997,0.506070806291117,0.486614688106033,0.520465896236618,0.233150190251524,0.48116672954877,0.394885878074609,0.315862118928439,0.35802515432362,0.363601623566508
"Fum_0",0.172440262884091,0.253852395625493,0.183913473722661,0.629692764838248,0.754815507659213,0.176345892390695,0.651532685850945,0.275378477013972,0.126688446526718,0.758154842932676,0.321318768185023,0.158268480894097,0.144838389180424,0.177493262075448,0.303152960809401,0.329442198836805,0.184648955915871,0.153167099681809,0.791945729476378,0.137503478845521,0.262829758170809,0.687147091318921,0.36087508654894,0.324293133963101
"Fum_1",0.0838116351661559,0.0972010919892763,0.119901137934804,0,0,0.0560357438595351,0.00148324656102671,0.0841631419907899,0.0742346348448073,0,0.0198007626091976,0.0585971317648988,0.0647999057772732,0.0969270695300929,0.0282029328550436,0.0214863482065463,0.0997338718367151,0.100432600176906,0.00757351780987628,0.062940808324278,0.0159838627183059,0,0.0227526134040061,0.0277708377727331
"Fum_2",0.151814963622815,0.184778673685041,0.178038831235361,0.0224885487441711,0,0.133977873572073,0.0321385637261244,0.157827027528688,0.172423562276615,0.0263585894212799,0.0880652104895553,0.138817079767941,0.144345524659002,0.165621470993968,0.0901008843500785,0.088225361951879,0.184465386118059,0.180124656857768,0.00277144290553855,0.157873835462382,0.0923742349797236,0.00633815121182481,0.0900704751995337,0.0811104484263472
"Fum_3",0.061544966039783,0.0498078222536335,0.0495415608955305,0.0242283985166344,0.0165806679903184,0.071020017074311,0.0230189809467928,0.0508241012987872,0.057103206826287,0.00618394174841072,0.0400927698251634,0.0549362170359374,0.0704052140532924,0.0628879730714478,0.0659768226301345,0.042884019948423,0.0572950086776814,0.0603840250717037,0.0112051523354074,0.058217090516944,0.040845125568078,0.0115139805012744,0.0323285595988187,0.0399315591612951
"Fum_4",0.530388172287155,0.414360016446556,0.468604996211644,0.323590287900946,0.228603824350469,0.562620473103386,0.291826522915111,0.431807252167763,0.569550149525573,0.209302625897634,0.530722488891061,0.589381090537126,0.575610966330009,0.497070224329044,0.512566399355342,0.517962071056347,0.473856777451674,0.505891618211813,0.1865041574728,0.583464786850875,0.587967018563083,0.29500077696798,0.493973265248702,0.526894020676524
