"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Pro_2.2",0,25115.4304648249,2382.57528520585,2961.8405547194,1936.68372177731,3882.90796654537,3937.79630141963,0,1135.07816823785,0,15535.1369678497,31396.3921572479,168.849102029024,1604.41201556635,1218.09157924866,15484.791357162,2258.36547058167,12567.8394758935,2336.62926937735,1989.20700634441,10911.4809602467,0,2821.68234656686,3793.15927352905,2419.73717578033,2363.01444606729,3357.81096605201,890.828614089757,2764.42657842402,9235.42007893052,1278.23892751259,987.205516584315,5869.95768638554,0,1626.83016394555,29985.201625936,4296.88094688975,671.061695620471,31971.9395232545,2715.06095558412,0,3571.88254506023,16414.240636334,14078.8505572176,3083.15254901645,2189.15445706859,2544.60778887496,10529.0445626059,4543.49578205196,6386.61899758997,9794.06116484386
"Pro_3.3",0,106177.148153652,0,0,0,0,0,0,0,0,45972.0799340887,117215.948668289,0,0,0,51970.0759512577,0,26466.7868258502,0,0,0,0,0,0,0,0,0,0,0,28808.6366578934,0,0,16009.9030022676,0,0,98848.5212376653,0,0,131622.874171753,0,0,0,72952.4991997602,35930.9646249934,24123.3625790016,0,0,42705.1361943151,0,0,34336.4550111212
"Pro_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro_5.5",0,365198.438137449,0,0,0,0,0,0,0,0,191287.568186436,430980.212708613,0,21035.6561995998,0,175008.105999665,0,101314.847846462,0,16688.4898682535,0,0,0,0,0,0,0,0,0,111998.351547814,13917.7831541782,0,57577.462974882,0,0,342509.064585105,0,0,450083.778734043,0,22404.3237887077,0,218382.797333871,123437.245054746,81816.4702809685,11288.7043469367,0,158509.097904984,25144.183996627,0,118231.188386087
"Asp_0.0",24691385.9531706,28074791.744946,26425846.3363535,24487751.4205786,17693548.3427425,23882926.3575854,27006321.2526579,20367775.9911089,25435243.2442937,21644214.2941504,25990476.1401966,22141815.311287,27515184.6958898,23675336.1937937,20101747.2651684,21542211.4465487,24315524.9263736,26774873.2461849,18943342.2663009,24024476.5222891,24192646.2827609,235634.213278219,22542180.8117931,22721520.8438842,26553797.1093083,24879511.8758497,27324300.6268662,25300873.6643109,20493228.133871,15730510.335319,21460865.6382401,24402902.9410211,19564122.6272027,24334218.4966218,23950873.4633475,21816517.8383057,24787527.2277327,9180050.38166461,26173804.2264193,22115122.3047768,25339380.7053726,21563669.4877467,25735736.0326494,17668859.5990615,24353377.747401,21211371.2769714,19037630.8662231,24152148.2113674,21409367.9743802,23960965.0817221,18413307.3434053
"Asp_1.0",25913.0740398596,55266.9530632677,0,81429.9039654699,34357.8765669712,57173.3517571339,44574.4317384885,35770.3665243973,47333.2870709441,63518.1481512281,114725.737934453,64538.3025768046,19233.4271313473,92312.8468422954,17576.2917997213,66855.371776103,34067.2506935177,59194.193294257,28426.3542976954,107132.255545463,53974.1831645192,482.43727787902,13302.8740448877,53257.3422299596,122467.482647757,88513.8620054057,131997.630294585,54908.7313635816,50123.4298943405,0,74179.0837003909,102395.359480975,37545.0605152468,24796.3731825646,61591.7824260538,50119.8541273455,74044.7568351324,6474.11799194123,8232.42582916194,72676.8911975624,12628.8041390406,69654.6126387782,90379.0074975411,67554.2176322624,79185.2843121615,97819.0411127495,121315.528022384,84048.8913116114,4453.76202548205,72778.0104755829,20178.2288346038
"Asp_1.1",59742.3888258529,215488.630687952,45983.6255724276,58328.869086482,72985.38171051,145790.689376014,236288.225397582,157451.987941023,141451.52062667,61031.3974413877,344473.696793304,162066.582997526,174548.177155749,160236.719041848,147708.551027337,142370.096651104,50592.0195995118,250754.314358426,19827.4085345308,196592.315997743,20725.7800176242,286.729207873518,149951.001068231,122763.471436776,222953.86648456,175336.801997366,282483.37366593,92598.0663533018,143890.988327709,8778.32237440749,115888.018653665,286614.589929643,121092.885715579,65992.1598943034,54042.6509391336,117383.383660928,252232.712600341,0,179908.920460385,263412.022054668,19190.6684709678,67320.7775126239,242969.226581201,85572.927438483,262454.683112083,204791.519828112,96246.9712002593,195244.028980679,8520.48784246538,233454.227424918,107972.054919997
"Asp_2.1",4201.80351111379,109948.889098351,5126.66655213672,0,0,0,0,0,0,0,38594.3033706002,110790.99682564,969.21567838247,1152.03529159135,0,80155.5442614785,6439.69824344788,82656.9060683682,918.367123836883,15034.7269205748,1223.02390122464,0,864.763615823469,5421.1891317345,0,0,0,592.03935261405,0,54846.519652736,6272.11491421336,0,44253.0832814923,1633.09883400622,0,88898.0692992628,0,599.484932381605,101866.098023095,0,13082.505379037,4178.77927841708,123080.534379165,73170.7554561961,47753.3467196792,5114.83415061425,0,48263.2947366512,16229.6028883871,0,60403.0052440824
"Asp_2.2",12353.8723927173,134095.432969731,20710.3278465739,24379.5357353774,14202.9269478967,0,16287.69902101,15083.4751981188,13537.4758417713,20243.3570367271,58610.2114520573,126081.344279851,1268.39880903597,29574.6718959242,1188.22147296415,96360.2944981144,13585.9406777232,80083.7108868821,8599.38893056328,29553.7432561231,22547.9271524716,0,5139.46152851251,27444.6959172631,10971.7036459474,2962.63683392342,21977.2867508644,7047.63811288221,4628.27718764046,64115.5891090029,20856.7014233084,6347.4167292566,61326.6448912614,19731.5104318367,20553.2544383012,118008.80639454,10639.7095637106,0,120152.073049581,22107.2549440757,24340.0623052089,0,125136.68289742,91946.7482168219,73560.8846204485,36432.3560813803,16913.2591697663,81973.3717630289,20794.9359809806,26556.3888933081,72465.2207787979
"Asp_3.2",0,55668.8283385464,0,0,0,793.791757530554,99.0181925163216,0,9.32243848565761,1472.9109571866,33426.974092327,59621.7707481124,788.065646620003,8905.8665215635,520.868034261127,45605.5558175316,0,37616.9374101664,961.92510635883,12732.341086874,0,0,573.489303416676,0,0,0,0,0,0,27244.4418114402,9727.65201787217,0,22196.8814445118,0,242.347368322698,46874.6526148876,0,0,47269.4841925235,567.662518363423,4326.77902889287,764.408071397645,55589.2454132214,40155.0260362613,35390.0832867049,10010.9648576248,0,22107.008267526,12354.7001389817,110.085812752621,34262.5715173976
"Asp_3.3",1416.51706162061,40839.1577485835,0,1643.07182500779,839.123659729879,1355.878531164,0,0,1593.91063162373,975.11959183192,24792.6918585719,40045.5038357611,1898.13722334735,3312.1084979735,3038.13998112448,31742.7755990602,222.65024441401,26424.8456884366,0,9821.56276981539,727.752789131872,0,2068.60335192691,0,1649.53522961436,877.652644488774,374.970324223341,2236.96372367326,0,18607.315011837,7048.13258281174,1733.36320620672,19878.8225191462,2712.73838394394,1517.62981533541,28062.7186539186,4345.07158785369,2331.84435939542,36346.8969992075,0,4188.60317246187,6607.12405772454,38659.6169526529,28045.7516343449,22336.0857913758,6424.70702546692,444.531670821692,17146.6960848788,6723.79811573271,0,21167.077066554
"Asp_4.3",0,807057.005841323,0,33264.6419197203,0,11038.5607954911,0,27173.1261063985,0,22769.3788117125,557387.4693648,933007.812134817,8539.33835166759,175241.293585655,10833.5409257094,696357.060648196,0,610393.998273559,0,241062.452547017,0,0,0,0,0,0,8740.1208067943,0,0,427221.166778925,199897.160230363,32807.8944944699,401158.090865261,8133.62405030014,8803.35175360114,747144.477874333,28636.9666500885,0,741302.845358762,10546.0345620413,122227.46225239,0,930411.380311611,581403.022406713,541543.927965838,212089.230126341,0,454252.895914399,204357.845139861,0,526657.959900359
