"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Asn_0.0",0.948556622473355,0.944735591897437,0.946107138549083,0.945334852612064,0.949216035713245,0.94955478895043,0.946296370071344,0.947785210116518,0.950206216227542,0.955570726309865,0.950486254510997,0.943451076313288,0.944348683340605,0.948410444896338,0.946922771598595,0.940642649729337,0.944832590327523,0.945559244056437,0.945757954547844,0.948268607891578,0.949389949662399,NA,0.944806818028049,0.950575360124381,0.948618739066747,0.950040305153184,0.94532486950025,0.947378042203424,0.94589515689093,0.952059389549086,0.949306536831354,0.950227567292883,0.944130964499054,0.948903211190067,0.940232012936134,0.946355837245423,0.942702204965142,0.945983771513982,0.945271768017356,0.946862444386721,0.947391260321861,0.948997208515805,0.945709833815139,0.943034740094359,0.947575556039847,0.948752813939334,0.950674169092882,0.948662715955372,0.944611237534179,0.952083341320519,0.948360473008258
"Asn_1.1",0.0448694097626165,0.0410965706593671,0.0464712946194994,0.0464113070475191,0.0413829607974242,0.0429794551414551,0.0455509812129803,0.0430468318019404,0.0430546287020952,0.0389677681859643,0.0412242067148506,0.0447871866762183,0.0478445529811082,0.0430256637255763,0.0439797490316275,0.04334649970058,0.0479356243039525,0.0459648653172604,0.0415857991570697,0.0454994975849433,0.0430674452580833,NA,0.0486304081811498,0.0406226650987948,0.0437589341439297,0.0435605277649841,0.0471779440774265,0.0460460394092852,0.0468177464458362,0.0378216097294859,0.0419902036487338,0.0431370464192378,0.0438479387550021,0.0440077520024519,0.0474186908051715,0.0404276373526524,0.0498180809600113,0.0469428299093884,0.0420412520564629,0.0445810110458305,0.0450580207290006,0.0418139114474703,0.0419666256705723,0.0422657009769222,0.0437716290214196,0.0418718017020945,0.0416165030169317,0.04200194897891,0.0491273815293401,0.0407063551823434,0.0422429850128431
"Asn_2.2",0.000579877730630433,0.00212685904066767,0.000744625460417049,0.000705858100719323,0.00143802208132436,0.00081939324283837,0.00122862813893231,0.00176082969279465,0.00081845533173066,0.000398078699747025,0.000919852355359251,0.00208961391814741,0.000831560570452853,0.000646880253899002,0.000699264013230355,0.00278122023189883,0.000806413071981094,0.000810991251882494,0.00136960253007616,0.000266027023901786,0.000699162917619961,NA,0.000626170951879888,0.00133237783274508,0.000720621361396231,0.000692407702213753,0.000992461136046022,0.000551479917596961,0.000745342988613838,0.00133562159766479,0.00137801319738484,0.000910279535306125,0.00211056748175761,0.000843720802710443,0.0008803263517588,0.00159048336134901,0.00057662312313222,0.00102830760326158,0.00147056295179348,0.00124941517890097,0.00116850882920774,0.00151700661867235,0.00185270525498377,0.00217048051003605,0.0013286450768313,0.0014657596264965,0.00118627721099514,0.00128531023330211,0.000367314910361028,0.0010598056927618,0.000973114383760498
"Asn_3.3",0.00238527573754227,0.00375363291642061,0.00244068129604247,0.00372173350924237,0.00415112925720712,0.00296805777991379,0.00263001090669067,0.00374774242963201,0.00190663892413439,0.00163469142900443,0.00232706962512902,0.00319223125328042,0.0030830713972799,0.00357424387034307,0.00449875759316131,0.00470362080966784,0.00271229556072861,0.00243225771106886,0.00710253822416983,0.0017322062322006,0.00308821395963366,NA,0.00192659825481393,0.00368390115285287,0.00295538475054308,0.00214817795290594,0.00282912583212846,0.00222506460200992,0.00280504871583462,0.00464635648246325,0.00367245491713646,0.00226732301637742,0.00525124196337095,0.00208925314905226,0.00307484098386549,0.00376306668462171,0.00204870838568328,0.00237918696499574,0.00295575732342859,0.00373540647354145,0.0024462220742205,0.0040131494977444,0.00324736425196324,0.00502431890369053,0.00261425308532921,0.00450165420019332,0.00220359647780584,0.00341271437166877,0.0021304223836837,0.00219905500447638,0.0041714573110125
"Asn_4.4",0.00360881429585554,0.00828734548610786,0.00423626007495787,0.00382624873045562,0.00381185215079928,0.00367830488536308,0.00429400967005263,0.00365938595911511,0.00401406081449752,0.00342873537541906,0.00504261679366379,0.00647989183906609,0.00389213171055385,0.00434276725384348,0.00389945776338616,0.00852600952851629,0.00371307673581468,0.00523264166335089,0.00418410554083985,0.00423366126737634,0.00375522820226364,NA,0.00401000458410763,0.0037856957912257,0.00394632067738379,0.00355858142671247,0.00367559945414864,0.0037993738676841,0.00373670495878569,0.00413702264130042,0.00365279140539074,0.00345778373619604,0.00465928730081517,0.00415606285571792,0.00839412892306977,0.00786297535595417,0.00485438256603094,0.00366590400837187,0.00826065965095926,0.00357172291500636,0.00393598804571008,0.00365872392030817,0.0072234710073416,0.00750475951499246,0.00470991677657277,0.00340797053188211,0.00431945420138521,0.0046373104607476,0.00376364364243655,0.00395144279989949,0.0042519702841262
"Gly_0.0",0.962610658203279,0.96597271608574,0.952353948485902,0.957174642617428,0.97130744245258,0.953842906244032,0.959124252521251,0.949400717181973,0.964661633717374,0.974217398993175,0.958474930374912,0.963583187034815,0.956461639076019,0.950220728424507,0.968007261938134,0.971008120915401,0.951941591911989,0.959245693824015,0.97280780755301,0.971671345313222,0.958203131221016,0.955419092444023,0.956430259539498,0.97274161757552,0.956578298206231,0.956419052481905,0.958138878886444,0.958389414185586,0.952043300848601,0.972996261569891,0.959720410504884,0.94810054295804,0.959571266712059,0.958794877668507,0.953284559402556,0.972626735771564,0.975651204319894,0.953729073827923,0.971841778202816,0.973660207445988,0.973190589862334,0.959263583024738,0.974720999789118,0.974986496696666,0.972877752813057,0.954132401072167,0.971204766622952,0.951903165611028,0.955048902867093,0.953948722332135,0.97321144281415
"Gly_1.1",0.0238372204645329,0.0340272839142599,0.0295628484113777,0.0276131153949583,0.0286925575474202,0.0273106002241917,0.0269192324836125,0.0343483347602874,0.021331387831035,0.0257826010068251,0.0293848584450884,0.026749424408107,0.0237038629075451,0.0260157099963484,0.0319927380618657,0.0289918790845985,0.0255856745129962,0.0259837353215043,0.0271921924469903,0.0283286546867785,0.0265380954207286,0.0262529477270313,0.0230576611365431,0.02725838242448,0.0245911366505407,0.0260104688113295,0.0237309716107369,0.0234472265767685,0.0256268810423424,0.0270037384301088,0.0248984861046006,0.0341827147831346,0.0243497495290183,0.0259979065385861,0.0281311578210383,0.0273732642284361,0.024348795680106,0.0257741626292409,0.0281582217971841,0.0263397925540123,0.0268094101376662,0.0252032478278692,0.0252790002108817,0.0250135033033345,0.0271222471869431,0.0294129078487474,0.0287952333770478,0.031425819969005,0.0254547734309246,0.0278482749268132,0.0267885571858499
"Gly_2.2",0.0135521213321884,0,0.0180832031027202,0.0152122419876132,0,0.018846493531776,0.0139565149951368,0.0162509480577393,0.0140069784515907,0,0.0121402111799998,0.00966738855707755,0.019834498016436,0.0237635615791442,0,0,0.0224727335750144,0.0147705708544806,0,0,0.0152587733582558,0.0183279598289461,0.0205120793239587,0,0.0188305651432282,0.0175704787067652,0.0181301495028192,0.0181633592376457,0.0223298181090571,0,0.0153811033905156,0.0177167422588258,0.0160789837589229,0.0152072157929065,0.018584282776406,0,0,0.0204967635428359,0,0,0,0.015533169147393,0,0,0,0.0164546910790852,0,0.0166710144199671,0.0194963237019819,0.0182030027410519,0
"Ala_0.0",NA,0.907897234385594,NA,NA,NA,NA,NA,NA,NA,NA,0.89923262310201,0.914967619788255,NA,NA,NA,0.925639771386516,NA,0.86848861944686,NA,NA,NA,0.967167942080776,NA,NA,NA,NA,NA,NA,NA,0.891247465384577,NA,NA,0.898852030274323,NA,NA,0.906843323719311,NA,NA,0.932592691727701,NA,NA,NA,0.907984717682302,0.931834527695408,0.922336891829019,1,NA,0.856091332159721,NA,NA,0.944928945357724
"Ala_1.0",NA,0.0143761616701935,NA,NA,NA,NA,NA,NA,NA,NA,0.0127870316236742,0.01930272274395,NA,NA,NA,0.0151904331028498,NA,0.0194060465501185,NA,NA,NA,0.0130801438816532,NA,NA,NA,NA,NA,NA,NA,0.052292934532177,NA,NA,0.0158650176143508,NA,NA,0.0172595177856386,NA,NA,0.00934133352343184,NA,NA,NA,0.0181003202852549,0.0104335729179399,0.0154894940242104,0,NA,0.0313782407418216,NA,NA,0
