"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Glu_3.3",-199.75880266,-2871.84220363,470.61491744,-424.19835068,-145.31795769,-364.46773353,-187.48760076,-73.99045788,-214.40073127,-366.95701702,-2566.01402419,-3050.78890189,-297.02132005,-1417.55169758,-564.66266102,-2633.61559701,-168.67284964,-2096.55252872,-122.59023142,-1368.61397275,461.0429035,-88.87710877,-46.62522932,-156.34190375,-177.86059857,731.15875208,-295.45780364,-248.04408491,-196.39379961,-2134.82714267,-1343.26599042,233.76025049,-1584.36500479,-268.96683287,-153.69320287,-2195.25874065,-571.27613726,770.61373748,-1512.1376879,107.91576428,-1793.82814947,-123.477467,-2214.92980192,-2866.66574414,-2754.43873487,-1237.75687796,-189.612899,-2043.39842611,-1155.39077533,278.18942785,-2599.20958905
"Glu_4.3",2373.13283439,36479.65457503,3885.3966765,7729.67201645,1876.2728307,5574.328082,2082.74514077,4774.26542575,2674.25860982,6142.11490814,35870.25513269,29875.38624353,4128.50787859,18033.3711422,9255.18631378,32399.99738379,1730.98719593,23957.27181484,1298.62537416,18860.98580423,1451.04480543,593.71740499,2207.15720338,1655.6198344,1910.12281861,4952.02939694,3968.68257469,2836.99853421,2402.969271,22266.2205481,20997.99981675,4702.23561957,13799.93052999,3727.18149454,1752.33842293,25965.80053159,8065.79236495,211.91639612,13439.65005345,3955.04716353,25741.2460689,1210.56762071,24748.16791186,41198.50852911,36472.73077067,15343.31065315,2454.40115809,23910.57401289,12741.26685938,2181.62298932,31556.2473022
"Glu_4.4",1430.75502236,19603.51848132,1818.11043929,1938.42495218,979.54142416,2101.68370585,1401.98867967,3474.50194739,1483.62708868,1899.47140482,16176.80166749,24454.4099452,1882.1263712,9665.37739329,3003.03145422,18408.09750642,1319.65604726,15404.63220104,942.53181509,8738.81787178,1020.32614831,822.69150516,1452.27197108,1202.2676834,1356.86507916,2163.14398022,1928.68032633,1821.47014613,1378.10810134,16556.0321707,7560.46204795,2721.93090499,13401.15251931,1709.00684843,1130.87547512,15769.85887357,3568.78878721,379.60010447,12680.32157571,1605.16260074,11036.72284464,989.20274782,16504.10512453,17612.06149778,18195.23367057,8604.15188043,1275.57873349,14784.84523348,8677.97355812,1461.94280508,18339.51476655
"Glu_5.4",-110.03085274,-1665.7646126,-175.00933274,-330.66402079,-85.38677209,-245.54409833,-98.18936922,-227.30686564,-122.58248561,-266.36523189,-1606.74792092,-1448.72911504,-185.19277281,-823.1989524,-402.78715244,-1489.50852709,-83.12294636,-1119.42244216,-61.76124361,-847.1897874,-69.04067914,50.47549005,-103.52456847,-79.16821282,-91.15532993,-221.55108428,-179.34571253,-132.68601781,-110.5998799,-1062.9368778,-921.35621117,-216.93235256,-690.37842256,-167.32035583,-81.92079937,-1203.95086779,-360.60196486,16.05459615,-668.62118316,-175.51633616,-1147.27861846,-58.85335967,-1162.32456033,-1835.67964592,-1651.31334156,-704.23128794,-111.6384348,-1111.30528249,-600.22949027,-102.72606654,-1454.85335181
"Pro_0.0",0.57862192,0.4030885,0.66073679,0.73397932,0.5218362,0.73269864,0.87219323,0.61033076,0.74794864,0.6304392,0.2049727,0.46903032,0.65178844,0.55940041,0.46250973,0.19521548,0.52373056,0.11165436,0.40705377,0.582379,0.92998576,-19.74630257,0.66349779,0.65075076,0.61145765,0.77305071,0.83845335,0.68182867,0.54113078,0.12138797,0.58457209,0.56143415,0.06447325,0.86123291,0.78482846,0.37845704,0.6344382,0.55341142,0.49745656,0.60572726,0.53507527,0.72100894,0.24964281,0.1376262,0.09197605,0.55148265,0.54989333,0.17319377,0.6999405,0.73587786,0.13159597
"Pro_1.1",-9.8073896,6.53569591,-11.19419761,-12.43264541,-8.84088047,-12.41011577,-14.7750206,-10.34658398,-12.67545147,-10.68394525,3.32343703,7.60487967,-11.04627872,-8.88955571,-7.83518544,3.16523301,-8.87229463,1.81036899,-6.89328829,-9.40072,-15.73665224,-211.62210141,-11.23918001,-11.02131175,-10.35837662,-13.09369732,-14.20383501,-11.55403347,-9.16497215,1.96819029,-9.51702118,-9.51210942,1.04537222,-14.60056369,-13.29795937,6.13632024,-10.74405794,-9.37757038,8.06578402,-10.25894751,-8.44700809,-12.21095937,4.04772032,2.23147769,1.49130408,-9.02581296,-9.31363426,2.80817192,-11.14941169,-12.45723187,2.13370329
"Pro_2.2",-104.92446085,-112.2330125,-119.82934985,-133.11948457,-94.63891981,-132.88964817,-158.18335993,-110.66930807,-135.63502394,-114.32578648,-57.07109921,-130.59337014,-118.19576944,-103.17334951,-83.88135423,-54.35437032,-94.98445888,-31.08822208,-73.83090281,-106.98394487,-168.71542953,4214.38041996,-120.33531065,-118.02910747,-110.89495085,-140.20797537,-152.06312525,-123.64723762,-98.14628705,-33.79837869,-107.14995999,-101.81924613,-17.95145845,-156.16288882,-142.33018244,-105.37480865,-115.07328993,-100.36023784,-138.50816359,-109.86253922,-98.8508571,-130.77287444,-69.50871818,-38.31963213,-25.60913965,-100.94571868,-99.73483546,-48.22280576,-129.01635055,-133.48588881,-36.6406196
"Pro_3.3",2092.95055817,-1180.81457663,2388.9820982,2653.32087994,1886.75574357,2648.52591876,3153.20107795,2207.99003974,2705.04147348,2280.03971912,-600.45065484,-1373.98570735,2357.35609531,1906.56889208,1672.13716195,-571.8676827,1893.47070548,-327.08224589,1471.16188865,2013.70736832,3358.70228176,296.4975096,2398.61036979,2352.14475285,2210.62225482,2794.411882,3031.29605971,2465.73610391,1955.96530137,-355.5960705,2037.2604149,2029.9987791,-188.86906207,3115.79200009,2837.92911266,-1108.65873854,2292.98932919,2001.26456489,-1457.2580286,2189.43999735,1812.61022245,2606.04105556,-731.30806886,-403.16462314,-269.43628015,1931.318515,1987.68838957,-507.35688813,2390.79437247,2658.68791772,-385.49956699
"Pro_4.4",123.36847396,23927.94128191,149.75824225,170.6710158,118.39042012,171.85739165,200.65247669,127.03533528,162.93456941,137.48323193,12167.48869466,27842.34712063,141.19160105,1175.81127911,105.98795009,11588.28541211,120.02818922,6627.97100321,97.61298845,963.70846374,244.80852139,15.13921381,153.57267498,154.07138792,140.24965391,181.11924181,192.23404546,150.1069917,127.73220928,7205.77308531,823.05187037,126.72819077,3827.22903037,178.22498239,175.39847487,22465.78059132,151.94730503,122.45520239,29529.77142318,143.11596207,1224.5422488,171.1799045,14819.17387963,8169.69879971,5459.83731754,691.74993083,129.35103966,10281.04333097,1423.94740831,184.5580457,7811.73537806
"Pro_5.5",5.68303134,-1205.45526815,6.91698641,7.79267617,5.46238307,7.87152406,9.23768374,5.82555223,7.55434897,6.23136599,-612.98058091,-1402.65740452,6.48072976,-61.23512929,4.8300997,-583.80115256,5.51504336,-333.90764666,4.44672413,-50.64808104,11.10339394,0.70567715,7.03041421,7.05215378,6.43117011,8.20963297,8.81825072,6.8887976,5.83250942,-363.01648455,-43.57891069,5.77972413,-192.81029415,8.2225678,8.03927943,-1131.79371546,6.96774219,5.60735138,-1487.667414,6.5133167,-63.59694732,7.79535012,-746.56866683,-411.57767571,-275.05875161,-36.84969183,5.89977691,-517.94417661,-74.24114932,8.39417123,-393.54399335
"Asp_0.0",-0.02795202,0,0.24532505,0.07559203,0.07654076,0,0.84175241,0.64161732,-0.02889604,0,0,0,1e-08,0,1e-08,0,-0.02743376,0,1.09306769,0,-0.02717312,-10.98069082,-0.02657061,1.05688621,-0.03051345,-0.0269722,0,-0.01563506,0.14236958,0,0,3.70836987,0,0.13995812,-1e-08,0,0.0242429,0.046268,0,1.91251563,0,-0.0296382,0,0,0,0,2.78901844,1e-08,0,1.32984568,0
"Asp_1.0",0.81900752,0,-7.1881401,-2.21488199,-2.2426804,0,0.87525833,-6.79097651,0.84666786,0,0,0,0,0,0,0,0.80382235,0,0.62817899,0,0.7961857,-101.04602806,0.77853117,-8.46667474,0.89405852,0.79029832,0,0.45811482,0.64395393,0,0,-108.65699116,0,-4.10083887,0,0,-0.71032836,-1.35567436,0,-0.01931168,0,0.86841346,0,0,0,0,-81.71955918,0,0,0.83521777,0
"Asp_1.1",0.22051206,0,5.42875178,1.43151818,1.99062364,0,-6.64054078,1.15207786,0.22795941,0,0,0,0,0,0,0,0.21642356,0,-8.6231539,0,0.21436744,-319.55824223,0.20961408,0.16621763,0.24071901,0.21278231,0,0.46711821,-1.12314612,0,0,-40.58660917,0,2.65044614,0,0,0.45909804,1.17415328,0,-15.08773585,0,0.23381426,0,0,0,0,-33.78294608,0,0,-10.49108307,0
"Asp_2.1",-6.46110756,0,-159.06499448,-41.94415974,-58.32621406,0,-6.90486725,-128.49254507,-6.67931851,0,0,0,0,0,0,0,-6.34131252,0,-4.95567122,0,-6.28106742,1197.3175008,-6.14179177,-182.37624138,-7.05318098,-6.23462221,0,-13.68678431,-5.08011894,0,0,1189.20684227,0,-77.65932515,0,0,-13.45178955,-34.4032464,0,0.15234885,0,-6.85086845,0,0,0,0,989.8562962,0,0,-6.58898938,0
"Asp_2.2",4.1986663,0,-58.50823574,-17.31864307,-19.12750743,0,-126.43941169,-114.65200082,4.34046784,0,0,0,0,0,0,0,4.12081906,0,-164.18941501,0,4.08166957,3316.80690629,3.99116311,-183.76489281,4.58341748,4.05148776,0,1.33749149,-21.38529661,0,0,-30.27013045,0,-32.0653493,0,0,-5.55421168,-11.47660943,0,-287.27847741,0,4.45194732,0,0,0,0,3.81094617,0,0,-199.75577521,0
"Asp_3.2",-123.0229082,0,1714.31897593,507.444432,560.44501318,0,-131.47232755,1555.53198854,-127.17776021,0,0,0,0,0,0,0,-120.74194726,0,-94.35860332,0,-119.59484861,147.86109221,-116.94296659,2004.59031665,-134.29629955,-118.71050735,0,-39.18913314,-96.72815394,0,0,886.92913691,0,939.5298983,0,0,162.74102877,336.27008361,0,2.90080278,0,-130.44416182,0,0,0,0,-111.66252509,0,0,-125.45784581,0
"Asp_3.3",-50.587792,0,-50.91816908,0.52349056,-35.83750421,0,1523.41010191,743.60429979,-52.29629322,0,0,0,0,0,0,0,-49.64984654,0,1978.24246502,0,-49.17815238,265.34937281,-48.08768185,1341.24863559,-55.22348128,-48.8145057,0,-51.40000432,257.66156651,0,0,0.92813073,0,0.96923919,0,0,0.16788714,-19.70393114,0,3461.28575506,0,-53.63945807,0,0,0,0,-37.66726576,0,0,2406.76512028,0
"Asp_4.3",1482.24622863,0,1491.92643324,-15.33852093,1050.05582106,0,1584.04938176,-54.49263175,1532.3061224,0,0,0,0,0,0,0,1454.7639832,0,1136.88325171,0,1440.94312117,11.34510108,1408.99181887,1422.52637977,1618.07411675,1430.28810159,0,1506.04443366,1165.43287319,0,0,-27.19466916,0,-28.39916669,0,0,-4.91917246,577.3345005,0,-34.9504336,0,1571.66148751,0,0,0,0,1103.66869955,0,0,1511.58366786,0
