"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ser_3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asn_0.0",0.990081608822452,0.986275511117441,0.987621270872927,0.986782696204855,0.990952959647363,0.991306607826795,0.987904916547792,0.98945922076876,0.991986678302979,0.994977107421584,0.992279029853404,0.98493451548054,0.985821300883979,0.990039280186757,0.988504014588104,0.982002602637227,0.986302394060651,0.987120829596412,0.987342826960157,0.989490139342649,0.991106735878858,NA,0.986099736289591,0.991895847948814,0.990300315073559,0.991766232772153,0.986890699175645,0.988792867378782,0.987390726537819,0.990730469625061,0.991047440088749,0.99200896817238,0.985644298293515,0.990626380245496,0.981573910162115,0.987480924908437,0.983825716627436,0.987578573053258,0.98683526284915,0.988495881104879,0.989047949027353,0.99072451063551,0.987292590361353,0.984499873006918,0.989240348217635,0.990469370050995,0.992475207020909,0.990375310466088,0.985657333346874,0.993486970325558,0.99005977792237
"Asn_1.1",0.00394097242913837,0.000231922107732539,0.00571356814167186,0.00568307920530903,0.000327510880794627,0.00196123315753592,0.00476269615341458,0.00210988789716618,0.00200976535095871,0,0.000106793954158264,0.00410098276842981,0.00721371593492144,0.00205355191474057,0.00310693980170279,0.00273852797541834,0.00728384824025803,0.00522173226271185,0.000691515894949792,0.00457755402974744,0.00205697778813356,NA,0.0079855885056395,0,0.00280546534604884,0.00253540576731066,0.00648643094416211,0.0052031606689571,0.00607995009170137,0,0.000950627177276581,0.00209393231430736,0.00310054936485613,0.00305237128992906,0.00696263258708314,0,0.00929834163511016,0.00621416416862144,0.00118363112472402,0.00373561825352769,0.00420464506686155,0.000782374075918986,0.00108698342021755,0.00151539652069757,0.00286782578362741,0.000853083113593447,0.000503560961385454,0.000991524894603237,0.00848438644474877,0,0.00125397156110431
"Asn_2.2",0,0.0014881581450737,0,0,0.000778058518359899,9.32900365831982e-05,0.000423834956039246,0.0010516985042035,9.03066763459643e-05,0,0.000254793482732867,0.0013268273348209,0,0,0,0.00207922386604081,0,0,0.000698946330881455,0,0,NA,0,0.000658097832795335,0,0,0.000127896504769257,0,0,0.000537656943337374,0.00069667759823326,0.00018141084340283,0.00137986294021274,8.35884248309195e-05,1.68920408739127e-06,0.000924188171018012,0,0.000172789812786932,0.000786654253246565,0.000477637325481869,0.000379536389233715,0.000844316669767773,0.00117989579689153,0.00149274854221062,0.000585935085560331,0.00078986064070504,0.000514141685207277,0.000601107383636175,0,0.000379425398355645,0.000273913969795459
"Asn_3.3",0.0023955737035113,0.00375746760990547,0.00245588413278533,0.00374899829200227,0.00417440353030179,0.00299262742499097,0.00264290512595274,0.00376019300947456,0.00191977236808909,0.00162053289440049,0.0023418825041652,0.00319212411737908,0.00310650296113164,0.00360356168050719,0.00453859094507435,0.00470424154050013,0.00273047450920552,0.00245118738206955,0.00715931987863477,0.00172076524836825,0.00311461796357596,NA,0.00192722042517551,0.00370164199406674,0.00298003480081919,0.00216329298790631,0.00284991963451902,0.00223026400849146,0.00282356005321932,0.00465630187566527,0.00369207903515128,0.00228237888169178,0.00527260974633616,0.0021041540412123,0.00310085573200812,0.0037758770003331,0.00204625060710562,0.00239424376637236,0.00296564494906146,0.00375945487521439,0.00245826253651524,0.00403335838051762,0.00325202140849253,0.00504136665736017,0.00262415221046742,0.00452828895126821,0.00221138661095676,0.00343156365310545,0.0021209384904771,0.00220743692492798,0.00420542630984804
"Asn_4.4",0.00358184504489844,0.00824694101984715,0.00420927685261622,0.00378522629783397,0.00376706742318108,0.00364624155409536,0.0042656472168014,0.00361899982039562,0.00399347730162743,0.00340235968401584,0.00501750020553939,0.00644555029883003,0.00385848021996769,0.00430360621799484,0.00385045466511863,0.00847540398081426,0.00368328318988509,0.00520625075880681,0.00410739093537712,0.00421154137923493,0.00372166836943246,NA,0.00398745477959392,0.00374441222432353,0.00391418477957258,0.00353506847263007,0.00364505374090418,0.0037737079437697,0.00370576331725998,0.00407557155593637,0.00361317610058972,0.00343330978821841,0.00460267965508028,0.00413350599853187,0.00836091231470673,0.00781900992021185,0.00482969113034853,0.00364022919896106,0.00822880682381756,0.0035314084408969,0.0039096069800361,0.0036154402382851,0.00718850901304558,0.00745061527281325,0.00468173870271024,0.00335939724343841,0.00429570372154142,0.00460049360256667,0.00373734171789996,0.00392616735115839,0.00420691023688217
"Gly_0.0",0.983545935039017,0.986837172877794,0.973066157920977,0.97799169461304,0.992339046148603,0.97458749818247,0.979983705484185,0.97004869845339,0.985641516063981,0.995340419427283,0.979320261596336,0.984539614852141,0.977263184359323,0.970886543658411,0.988935397007355,0.992030331084052,0.972644833236275,0.98010778794541,0.993886524084391,0.992714371713297,0.979042551235773,0.976197963968039,0.977231122366958,0.993818254722031,0.977382380643248,0.977219671573369,0.978976901513374,0.979232885563599,0.972748754183266,0.994080898945207,0.980592828971878,0.968720247472814,0.980440441534751,0.979647167243341,0.974017008170133,0.993699764069955,0.996819330899502,0.974471190089274,0.992890155314567,0.994765710375573,0.99428133339099,0.980126066208271,0.995859858289742,0.996133707044109,0.993958666799254,0.974883289070496,0.992233147867025,0.972605571223353,0.975819723346572,0.974695615605044,0.994302841626351
"Gly_1.1",0.00304715435448947,0.0131628271222058,0.00905897636785906,0.00698274908365785,0.00766095385139668,0.0067498117946222,0.00623873229063766,0.0139607948694629,0.000469373882147878,0.00465958057271668,0.00874522349178506,0.00596959115665103,0.00304680530295265,0.00552011681271921,0.0110646029926449,0.00796966891594783,0.00504780278547022,0.00529046168073793,0.00611347591560921,0.0072856282867026,0.00587361365376135,0.00564625604761633,0.00239430051580243,0.00618174527796876,0.00394112475719466,0.00537929000309311,0.0030375336594178,0.00274524165756771,0.00508723108515166,0.00591910105479289,0.00418309482521401,0.0138218124426286,0.00363168435507829,0.00531464345288008,0.00759145280574678,0.00630023593004529,0.00318066910049779,0.00519924550129905,0.00710984468543262,0.00523428962442732,0.00571866660901016,0.00450114149161881,0.00414014171025785,0.00386629295589085,0.00604133320074624,0.00886852748224232,0.00776685213297508,0.0109519538750002,0.00484754326450356,0.00729098812789473,0.00569715837364862
"Gly_2.2",0.013406910606494,0,0.017874865711164,0.0150255563033024,0,0.0186626900229074,0.0137775622251772,0.0159905066771474,0.0138891100538712,0,0.0119345149118795,0.00949079399120757,0.0196900103377245,0.0235933395288701,0,0,0.0223073639782547,0.0146017503738518,0,0,0.0150838351104657,0.0181557799843447,0.0203745771172395,0,0.0186764945995576,0.0174010384235375,0.0179855648272078,0.0180218727788336,0.0221640147315819,0,0.0152240762029082,0.0174579400845577,0.0159278741101703,0.0150381893037794,0.01839153902412,0,0,0.0203295644094274,0,0,0,0.0153727923001102,0,0,0,0.0162481834472619,0,0.0164424749016465,0.0193327333889243,0.0180133962670613,0
"Ala_0.0",NA,0.93705492153669,NA,NA,NA,NA,NA,NA,NA,NA,0.928264876790349,0.944569577536102,NA,NA,NA,0.955662749381907,NA,0.896340982770112,NA,NA,NA,0.997411627612672,NA,NA,NA,NA,NA,NA,NA,0.901925469784108,NA,NA,0.927877696055121,NA,NA,0.936222839754516,NA,NA,0.962140198071277,NA,NA,NA,0.937324675991043,0.962165041297263,0.952362499267773,1,NA,0.883124088160459,NA,NA,0.946502816103394
