"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ser_3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asn_0.0",0.989957890971558,0.986217793944823,0.987469654894101,0.986596968323127,0.990914461849358,0.991255765661459,0.987819134344433,0.989401475713161,0.991937687113421,0.994923732116349,0.992245595079788,0.984842372295605,0.985633831858801,0.989896103070621,0.988322944998576,0.981909849639232,0.986126386809757,0.986968794193914,0.987287783341722,0.989385603540546,0.990978415081747,NA,0.98594328714655,0.991861729419979,0.990166513249135,0.991661232637321,0.986787642503951,0.988660465378588,0.987226562491181,0.990748723854382,0.991004373808588,0.991959944095148,0.985564240892775,0.990563953000287,0.981371836563671,0.987422900465251,0.98364989367297,0.987480267127585,0.986771250954088,0.988421087761838,0.988971049831476,0.990681752136926,0.98723229654038,0.984426101463731,0.98917439674724,0.990425251304783,0.992440221933124,0.990328536487391,0.985498349195282,0.993462695100353,0.990009700819869
"Asn_1.1",0.0039806730206846,0.000205027258223589,0.00577362117403959,0.00573917422008347,0.000316556431206643,0.0019830969348088,0.004810239184509,0.00211391408235006,0.00203192027338734,0,0.000103493853006371,0.00412226958188713,0.00728926788791842,0.00206811016329789,0.00313110835071224,0.00272884589098389,0.0073612871341262,0.00527609913706479,0.000687371268017398,0.00462665976011586,0.00207284209721728,NA,0.00807355525451137,0,0.00283036547515281,0.00255937273774997,0.00656023874743826,0.00525799030835332,0.00614320604236467,0,0.00094846400726557,0.0021153051030189,0.00310977221213586,0.00308686893467906,0.00703552904815911,0,0.00940125158898172,0.00628374114295052,0.00118205199770696,0.0037704435302429,0.00424655945182561,0.000775306759779709,0.00107625345746572,0.00150373921560364,0.00288993972454003,0.000848121965864777,0.000499489635123543,0.00099172285620002,0.00857772267138998,0,0.00126423284873369
"Asn_2.2",0,0.00141022740700252,0,0,0.000667708660040801,3.98536504117885e-06,0.00035357432236543,0.000960599351311726,3.47853130214436e-05,0,0.000190520924159334,0.00126172321599719,0,0,0,0.00198547303327456,0,0,0.000493401973528875,0,0,NA,0,0.000548074372362051,0,0,4.38690609885459e-05,0,0,0.000335511601741623,0.000599457228698243,0.000116283422361751,0.00124959902419499,2.2220654782057e-05,0,0.00081983744885658,0,0.000104087024536442,0.000717238575602074,0.000373157942193533,0.00031380679672706,0.000739831887370701,0.00110997705541581,0.00137416561495549,0.000520297648382102,0.000668430997413543,0.000459529812259435,0.000510461285853984,0,0.000310761579834449,0.000151150780408313
"Asn_3.3",0.00231394081065216,0.00353944180532581,0.00235316211576495,0.00370396081655032,0.00416028644250207,0.00294255261829142,0.00255447649438541,0.00373793217794177,0.00181772927945573,0.00151598417570842,0.00221122504059194,0.00303060973598541,0.00304049400163853,0.00353372234838338,0.00451807933041248,0.00450940401936185,0.00265907598851864,0.0023088236194093,0.00723447741277785,0.0015806157401586,0.0030554857741396,NA,0.00181112790166289,0.00367288435950312,0.00290846109889553,0.00208117377159601,0.00279491664174605,0.00213316512815794,0.00275341170150868,0.00465169525033554,0.00366770767905507,0.00221661989501582,0.00526127609864134,0.00200259713478092,0.00284659248286855,0.0035774196973556,0.00189556592015935,0.00232361126517179,0.00272088916063636,0.00374086888214635,0.00237847213689392,0.00402074874305831,0.00306119087849838,0.00490158170768217,0.002517486880131,0.00454370168839158,0.00210670509643205,0.00335639599715375,0.00201290674809084,0.00211904730960878,0.00417378864819271
"Asn_4.4",0.00374749519710564,0.00862750958462468,0.00440356181609398,0.00395989664023872,0.00394098661689204,0.00381459942039981,0.00446257565430759,0.00378607867523567,0.00417787802071399,0.00356028370794263,0.00524916510245478,0.00674302517052541,0.00403640625164228,0.00450206441769749,0.00402786732029934,0.00886642741714785,0.00385325006759814,0.00544628304961225,0.00429696600395338,0.00440712095917992,0.00389325704689585,NA,0.00417202969727579,0.00391731184815544,0.0040946601768171,0.00369822085333285,0.00381333304587615,0.0039483791849007,0.00387681976494572,0.00426406929354119,0.00377999727639304,0.0035918474844553,0.00481511177225262,0.00432436027547054,0.00874604190530143,0.00817984238853676,0.0050532888178888,0.00380829343975667,0.00860856931196652,0.00369444188357919,0.00409011178307778,0.00378236047286553,0.00752028206824002,0.00779441199802778,0.00489787899970698,0.0035144940435471,0.00449405352306081,0.00481288337340078,0.00391102138523756,0.00410749601020347,0.00440112690279634
"Gly_0.0",0.983480129042367,0.986685512842371,0.972921462477193,0.977877109325927,0.992250721174997,0.974467497894202,0.979880441779853,0.969852058951143,0.985604222183258,0.995286679183437,0.97919237469257,0.984449089685132,0.977183317591963,0.970769745299704,0.988807881179295,0.991938450169324,0.972536264898132,0.980013555153483,0.993816027627745,0.992630370280243,0.978940552204086,0.976091726794344,0.977157209217907,0.993746971597345,0.97729452134961,0.977118171003904,0.978900937399817,0.979160191085907,0.972640050534814,0.994012642339158,0.980509903861138,0.968521974526426,0.980362264563871,0.979551680189887,0.97388797123165,0.993627115606934,0.996782641007554,0.974365254201463,0.992808178940405,0.994705345903833,0.994215386568587,0.980039160081438,0.995812105980498,0.996089111872587,0.9938890016569,0.974744375155242,0.992143603072931,0.972442370173203,0.975720022696048,0.974570856248317,0.994237142668808
"Gly_1.1",0.00280524852472179,0.0133144871576292,0.0087937575449682,0.00675261270351922,0.00774927882500268,0.0064418091877331,0.00602584949896635,0.013790764424213,0.000187856692783308,0.00471332081656268,0.00859924115530655,0.00584223121994327,0.00267506038249305,0.00509608504653143,0.0111921188207046,0.0080615498306757,0.00464493365225997,0.00504964694279237,0.00618397237225483,0.00736962971975661,0.00562953343783479,0.00533606547039873,0.00200091738580804,0.00625302840265455,0.00360059397428982,0.00508163483217085,0.00270090279948656,0.00240450272160986,0.00468777708086636,0.00598735766084224,0.0039166934079693,0.0136198270224352,0.00334440168673622,0.00506508541910445,0.00729871391848461,0.0063728843930665,0.00321735899244636,0.00483899264782203,0.00719182105959449,0.00529465409616687,0.00578461343141289,0.00423532103505707,0.00418789401950159,0.00391088812741352,0.00611099834310024,0.00863476087758154,0.00785639692706888,0.0107380724664169,0.00450385683168013,0.00700261934338394,0.00576285733119234
"Gly_2.2",0.0137146224329111,0,0.0182847799778389,0.015370277970554,0,0.0190906929180652,0.0140937087211802,0.0163571766246436,0.0142079211239582,0,0.0122083841521233,0.00970867909492477,0.0201416220255443,0.0241341696537647,0,0,0.0228188014496084,0.0149367979037247,0,0,0.0154299143580788,0.0185722077352569,0.020841873396285,0,0.0191048846761001,0.0178001941639248,0.0183981598006963,0.0184353061924828,0.02267217238432,0,0.015573402730893,0.017858198451139,0.0162933337493925,0.0153832343910083,0.0188133148498653,0,0,0.0207957531507152,0,0,0,0.0157255188835051,0,0,0,0.0166208639671769,0,0.0168195573603802,0.0197761204722721,0.0184265244082991,0
"Ala_0.0",NA,0.936005605964657,NA,NA,NA,NA,NA,NA,NA,NA,0.926821482255866,0.943488046351127,NA,NA,NA,0.95479009795983,NA,0.894316894151322,NA,NA,NA,0.997382451753512,NA,NA,NA,NA,NA,NA,NA,0.900086209692773,NA,NA,0.926421069431891,NA,NA,0.934878335280581,NA,NA,0.96128666308122,NA,NA,NA,0.936091955551944,0.961346515415648,0.951282208428348,1,NA,0.881236077500382,NA,NA,0.945001590343264
