"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ala_1.0",0,3379.32294746102,0,0,0,0,0,0,0,0,1777.39437577595,7545.46993055101,0,0,0,6421.63898866539,0,2099.38726909475,0,0,0,11405.7319511933,0,0,0,0,0,0,0,2911.86421184143,0,0,1596.54908321244,0,0,5572.27936978092,0,0,4138.0996644581,0,0,0,5044.03035798091,2466.95067805138,2568.01437343316,0,0,2343.41469075092,0,0,0
"Ala_1.1",0,10980.9593212177,0,0,0,0,0,0,0,0,5340.92026464713,11235.1438721664,0,0,0,11965.0119113551,0,4713.45292951114,0,0,0,17223.4372246883,0,0,0,0,0,0,0,0,0,0,3533.22565830749,0,0,9036.58757907966,0,0,12139.2163590651,0,0,0,8910.82085944623,6274.83299120367,3517.3767905598,0,0,4460.60769018687,0,0,0
"Ala_2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_3.2",0,7289.79349602973,0,0,0,0,0,0,0,0,6888.32695015423,14458.7004910135,0,0,0,13048.5649386141,0,7414.33983836304,0,0,0,0,0,0,0,0,0,0,0,3143.87957700333,0,0,5049.07927930729,0,0,15467.0037587311,0,0,13583.3199385624,0,0,0,11687.1192059772,7375.50035646582,6790.43149082357,0,0,3943.47902037009,0,0,4006.4635345459
"Orn_0.0",77283360.671007,88072617.3272761,88518924.9925548,90413696.9054113,66431538.5265754,67160826.9667187,96124012.2468625,78653608.3926891,96690967.4721067,12511656.9885221,91593916.0946283,45327589.7289328,96177980.2033081,84602849.9633079,72162735.5457008,75956113.8476311,76699191.7904298,80134822.7444827,80542033.2067855,73269499.687364,89765803.9580029,84697976.9022599,13182913.1095733,70803809.1275958,93087990.1707939,54376116.433817,101279861.950537,20408997.2728602,32516601.5086103,27167400.9142491,72344730.9452377,75877143.5456716,64922147.8277922,85110725.6360858,86205613.2248645,78892763.1998319,88452076.651869,84606223.1523504,87283891.9368324,74055517.935854,84622808.3816761,80033519.5132052,77758816.5960357,70084893.630567,73969526.8989018,73909500.8798838,71968340.2334314,84497992.3032162,16778081.8807465,74444216.3943405,31276897.6956069
"Orn_1.1",6534635.6937502,8691766.70106011,8572882.97407546,8464935.1704633,5148452.39371334,5171845.86606568,10347424.5463928,6613232.62158334,9662899.70932681,735796.271943924,8716321.984395,3275550.60642318,9379937.77688901,7128297.30278318,6007850.35577427,6018768.00128222,6530913.19871449,7210988.30002012,7022535.76419507,6296189.64979122,8319501.05524773,7786270.84068619,613077.101757573,5778479.86314923,9535829.13263281,3853105.06391076,10167439.8884433,1013115.43253016,1690229.53760236,1735889.16722657,5899514.18512912,6582073.24624591,4707042.45966568,7248071.83347157,8584699.68672319,6842214.09186857,8199802.43311817,7742737.47086953,8428340.80185056,5955320.84572295,7846574.22773758,6836616.71951974,6597305.06244065,5966394.88583076,6512773.10643292,5955380.39830234,5689157.65424693,7378331.07797358,857256.590138933,5949893.91571752,2082084.88453161
"Orn_2.2",308040.878438187,779826.200203933,516887.10125336,424261.307942276,241185.991158557,281297.499677945,499289.619766802,330265.318435501,413293.471740469,13611.8144408469,600773.562794084,568245.081603114,476530.012646293,310102.091275177,231619.687052864,490030.374674868,274231.087815189,516855.121521019,258497.347360771,233868.059631239,307220.907001853,336562.924020926,25702.280658,304945.500373247,397637.595741788,139140.182549531,478376.587836065,22660.3454778097,31386.402431151,205419.764801341,277872.730712388,328002.742130762,291367.8333404,410143.198411234,288697.317258541,583209.360350678,437259.702884695,355962.924302299,693337.45561392,331627.346902358,365273.577064235,339613.390500766,551726.78806364,349605.529220316,376138.493427764,300961.12970415,299894.726197751,551116.844438953,34180.2862370822,318124.442728512,272093.399918327
"Orn_3.3",0,1503643.869921,0,0,0,0,0,0,0,0,507417.528682862,1758644.62137773,0,12937.7944750725,0,622411.904435032,0,411191.93638474,0,29223.3935161851,0,0,0,0,0,0,0,0,1409.60196407515,581009.615964556,11155.2924860748,0,269514.962065706,0,0,1144949.22878919,0,0,1366083.71606702,0,22597.0386440274,0,981518.705089239,587920.74142948,338719.786425009,15131.3206772075,0,604038.486576398,69871.8980301639,0,728039.206946818
"Orn_4.4",0,270597.731828046,0,0,0,0,0,0,0,0,110586.741504574,360065.011979634,0,17334.5544580612,0,137701.903227234,0,109000.178468407,0,15461.5778412379,0,0,0,0,0,0,0,0,0,136278.805148739,13205.6321676993,0,62738.6575684147,0,0,235977.243028583,0,0,294293.336344826,0,26126.19683054,0,205232.180856727,119069.108385375,70102.2878411778,18854.839152111,0,131869.353418752,26987.1870132034,0,163244.04228551
