"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ala_1.0",0,-83.28499081,0,0,0,0,0,0,0,0,-48.03292609,-129.50509352,0,0,0,-127.62994213,0,-45.25970019,0,0,0,-202.24575519,0,0,0,0,0,0,0,-27.34710047,0,0,-35.34765324,0,0,-107.62415959,0,0,266.6661722,0,0,0,-95.24809702,-64.73350929,-48.90169126,585.52308317,0,-37.74308883,0,0,3079.44608624
"Ala_1.1",0,-159.97719634,0,0,0,0,0,0,0,0,-90.88544396,-237.35796538,0,0,0,-247.93062853,0,-77.97392482,0,0,0,675.16752388,0,0,0,0,0,0,0,3501.70453959,0,0,-64.99265944,0,0,-196.92725393,0,0,-251.59574186,0,0,0,-174.54948946,-133.4351067,-93.13074659,921.44067013,0,-61.29819138,0,0,4846.3132198
"Ala_2.1",0,1181.20523198,0,0,0,0,0,0,0,0,681.21557308,1836.56069974,0,0,0,1810.17728934,0,641.77071534,0,0,0,2837.22905359,0,0,0,0,0,0,0,387.70021795,0,0,501.28152471,0,0,1526.25402549,0,0,1726.44927607,0,0,0,1350.74895154,918.23084249,693.5455941,41.41403139,0,535.13159258,0,0,298.2671524
"Ala_2.2",0,1785.89883046,0,0,0,0,0,0,0,0,1006.98372241,2586.764579,0,0,0,2783.08458716,0,820.95327244,0,0,0,5273.386685,0,0,0,0,0,0,0,341.10639272,0,0,709.49969223,0,0,2144.25044021,0,0,2907.04819781,0,0,0,1902.14065392,1539.81858531,1035.23358166,81.46625268,0,622.4355429,0,0,468.659002
"Ala_3.2",0,-41.83705239,0,0,0,0,0,0,0,0,-23.89632184,-63.13299204,0,0,0,-64.58077275,0,-21.22451556,0,0,0,250.8446029,0,0,0,0,0,0,0,-11.98157317,0,0,-17.26671122,0,0,-52.41100455,0,0,-64.18170654,0,0,0,-46.42919654,-34.05088784,-24.42993545,3.66149016,0,-17.07141883,0,0,-12.05466877
"Orn_0.0",30.07525004,-0.21144156,46.96175732,35.47725068,33.36002626,23.76590881,58.65365662,34.13566488,43.91690701,3.36042948,-0.08631904,-0.03823707,41.77350584,-0.02607536,27.60119757,-0.00895233,22.27006058,3e-08,34.9518476,-0.02153584,30.87102497,34.54702663,-14867.16486828,32.09242143,28.51314904,9.34368993,50.16339426,-13707.70972493,-10443.12769884,-0.01909936,-0.00535361,27.88661219,-0.02493592,43.6244783,32.16876727,-0.0832563,44.9222073,29.07640475,-0.10522196,32.44309489,-0.02106191,27.7470323,-0.01014352,-0.00980254,-0.03448369,-0.00012763,27.29043025,-0.09153609,-7467.35104574,31.2257331,-0.02663569
"Orn_1.1",-18.71177755,53.8398502,-32.67349504,-17.35530154,-25.79558133,-13.2695411,-44.60120939,-20.67465119,-29.06731461,-517.72904837,21.97961778,9.73639642,-25.81808402,6.63963617,-16.35959212,2.27955621,-10.03906228,0,-24.5819306,5.48372249,-17.0520109,-21.83375471,97563.58516137,-22.35664879,-11.44190365,-1.06149013,-34.61960326,88479.17237715,66635.443071,4.86331562,1.36320757,-13.74349371,6.34949256,-31.8927396,-18.92408924,21.19974359,-28.84385446,-15.08208821,26.79289865,-21.52739999,5.36303928,-14.95446963,2.58287226,2.49604438,8.78066466,0.03250496,-16.72999364,23.3080344,49096.13671666,-20.67511353,6.78230854
"Orn_2.2",-4510.25782504,-154.6750517,-7030.75628156,-5337.34415488,-4985.52122883,-3569.73839373,-8768.13226023,-5121.71348017,-6580.03092179,3421.02018859,-63.14465038,-27.97143034,-6265.18170078,-19.07483144,-4142.52257925,-6.54887547,-3352.88059023,0,-5231.82579243,-15.75403827,-4637.01423467,-5179.70209056,-917.58566776,-4804.54015078,-4297.66451435,-1417.58825727,-7511.05521834,9673.0438851,13121.85790035,-13.97168812,-3.91632222,-4195.02491046,-18.24128571,-6525.82644994,-4827.96808621,-60.90417086,-6734.44751435,-4370.81479615,-76.97259498,-4861.24345455,-15.40733073,-4169.04763474,-7.42026396,-7.17081849,-25.22573437,-0.09338262,-4093.48676683,-66.96102261,-1009.09244164,-4678.49710998,-19.48471106
"Orn_3.3",31746.38015061,-7396.85578462,50032.18508029,36814.90694084,35885.98393562,24881.49456978,62994.46097166,35953.75463212,46589.76078137,1209.13229701,-3019.69753556,-1337.64711276,44071.74624931,-912.19479622,29023.52186229,-313.17970733,22998.37770567,0,37272.23980017,-753.38813752,32298.91038343,36511.9566049,1802.48077596,34194.43348063,29257.38397494,9228.98391707,53405.57498838,2908.57022071,99.05292226,-668.15275597,-187.28599295,28951.62290351,-872.33305068,46682.25892854,33810.77948573,-2912.55353472,47533.34080204,30290.76264072,-3680.97620275,34421.86010619,-736.80792193,28980.82865023,-354.85116552,-342.92220769,-1206.34269815,-4.46573477,28773.58948145,-3202.20372953,-852.51039466,33127.21087251,-931.79602085
"Orn_4.4",19355.39519814,62030.17967062,26272.16291384,28610.56039689,15715.16142604,17263.74378864,28484.74435213,22926.77070353,26271.4422828,5036.40012345,25323.24356939,11217.53528206,27077.34816201,7649.68369692,18951.66011819,2626.33125212,18691.13096283,0,19257.43075116,6317.92789978,22329.59394456,21845.30791575,2210.06824607,17924.06140948,25540.41536494,11441.5128315,28387.77088738,3423.05784932,5455.6944189,5603.14229544,1570.58406045,22371.62117792,7315.40230627,22648.03605301,21949.23064096,24424.73184814,28277.47054492,22146.86063494,30868.73961967,19616.31257668,6178.88588221,20492.60176599,2975.78892903,2875.75245155,10116.41385066,37.4497406,17847.28452051,26853.74414052,7274.85085966,18670.65930158,7814.05995635
