"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Glu_5.4",51092.01406257,11178772.8296049,91301.04219242,1282682.5549997,41541.8927804,842939.00464647,42132.21664496,1004204.07163932,55039.75575641,1300172.23451892,7736712.08149142,12259037.1408136,99627.89798903,3403342.83273547,1185451.18636541,8966057.40857828,31669.2500175,8116967.03156367,22869.6619552,3663756.15647748,27105.16184238,0,41946.63268553,30868.71068509,35549.68015657,120566.32363087,93489.69280863,58572.30600608,52656.14178551,6893033.97762086,3607257.86423157,1198833.92904383,5767440.77387846,90237.4685941,35211.17519072,7577087.88947288,1302917.43476867,0,9417806.71120914,918058.4763135,4261938.54476025,20849.23128221,10587198.4965876,8185950.22886408,8580626.73914189,3504524.27510974,51334.51050138,7396215.25501441,3961474.34997372,41701.22818094,8265585.08968398
"Pro_0.0",3059065.49513812,2372717.57790131,3173382.79735731,3687608.93159569,2521546.54606553,3559992.35016548,4197323.36202441,3402631.17366975,3695629.2809588,3571276.67052562,3778301.59799096,2598026.72303458,3455796.00227026,2634294.51916282,2397123.39170434,2096014.2078328,2568760.82700926,2983444.84521044,1994851.85193089,2732793.05738486,4110618.31881563,474498.37263411,3293997.11947825,3136123.39233028,3037591.88291576,4039367.05129926,4156869.14463382,3549345.22051121,2664074.1289238,1836718.11111344,2783411.06886539,2949087.2775153,2232987.03119819,4671307.6684763,4043071.63050211,2525266.17225719,2966818.69088593,2903074.56171153,2900610.6792058,3048041.67001531,2691820.59332569,3589816.53054371,2186046.73394899,1639366.31358903,3163629.82118822,2678937.13642188,2741268.71908233,2670876.97469634,3137444.89873751,3424890.34305008,2122245.05980711
"Pro_1.1",158773.89520576,161150.99145166,179365.80811185,186532.80595289,140915.62065062,188393.39458112,231851.89257528,165759.4441351,209442.87627362,159401.52283213,202780.85173683,178728.86217975,175031.3708203,136896.46627323,117241.56852641,126116.62993843,138141.08580985,160333.44615953,100711.63640443,147741.91251573,212815.39650713,24540.98605887,171186.04070905,166046.81388039,159671.202173,188585.22880783,219384.43256841,181794.87570739,136590.83171367,102416.85346389,153628.16835151,143858.76285778,123597.46162437,240328.43206912,206769.1472097,154584.50792404,162546.37349886,145769.47796917,187348.11349169,150241.17192721,144607.91554499,178972.38908096,131688.5111819,94438.30200451,163047.58567738,133350.33267313,138238.70955115,158816.00846052,160393.73586359,176226.75608837,120949.89239079
"Pro_2.2",3918.32770235,31710.87474016,6754.04915803,8296.41091195,5344.4753615,8729.613567,9563.54455423,3275.41125528,6085.9546836,4712.75753911,21513.85324437,39088.76129111,4895.76725384,5186.10133362,4810.81010069,19968.2188645,5593.5579523,17307.22470057,5305.58193119,5457.87808926,17382.49510083,0,7381.75720355,8096.02718692,6518.22273281,8886.33915739,8928.27531152,5718.77928441,6591.53613215,12399.85146502,4869.9171308,5374.41481559,9165.62907646,4521.5133139,7203.05824531,36583.33624085,8366.87281523,4756.86504583,39738.21373601,7343.47685211,1610.96990091,8961.58666773,21122.19368684,17591.68723357,7468.70573012,6173.7434118,6565.28636395,15281.19139749,9202.56265152,11560.04621361,13479.62495428
"Pro_3.3",0,117580.29744522,0,0,0,0,0,0,0,0,51110.61500664,129937.07944885,0,0,0,57676.09911405,0,29566.35443616,0,0,0,0,0,0,0,0,0,0,0,32001.32158288,0,0,17827.89620637,0,0,109696.19754454,0,0,145780.91858067,0,0,0,80758.33198648,39997.09009837,26688.09058921,0,0,47331.08017494,0,0,38099.21257741
"Pro_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro_5.5",0,400228.45671249,0,0,0,0,0,0,0,0,209623.5480576,472309.68998739,0,23046.19024324,0,191796.42889639,0,111029.23263969,0,18283.76799631,0,0,0,0,0,0,0,0,0,122736.48369403,15248.15860635,0,63099.40582035,0,0,375361.88254466,0,0,493257.04489552,0,24545.69904829,0,239342.36822542,135277.5614982,89664.4697549,12368.14391384,0,173709.00679302,27548.12607706,0,129571.95576418
"Asp_0.0",28086968.271113,31935663.1546632,30060460.876126,27855307.2568486,20126779.4731299,27167315.0651084,30720180.7308847,23168756.3199683,28933096.6471695,24620733.054414,29564710.5340345,25186778.2969866,31299098.4249942,26931190.3941197,22866153.0971942,24504716.3524323,27659418.4791654,30456978.6578344,21548448.1116844,27328344.8245366,27519641.452534,268027.07149471,25642202.4456173,25846205.2507176,30205445.6414138,28300893.5807004,31081869.0557666,28780273.27738,23311445.5856789,17894166.9401939,24412183.7930891,27758721.1794485,22254598.9232972,27680682.8008077,27244607.2051949,24816745.6136965,28196250.579011,10448316.6486284,29773250.0687739,25156364.9877271,28824075.8509002,24529128.8043713,29274938.330539,20098697.5650227,27702476.8512941,24128378.7357675,21655631.9843101,27473574.0427561,24353604.1227135,27256042.4539795,20945522.453898
"Asp_1.0",333257.63865567,408274.77125655,313804.29987078,394404.38384077,256813.77207706,359371.28291355,384629.87424888,291609.34999224,367329.31914422,338849.18826528,450266.80405188,345827.02045796,360400.97024824,396288.23309437,267421.26970714,341085.73849231,337909.09720073,396749.03945959,265397.68331552,417441.13504209,359041.81107411,3505.45129003,292471.31496254,340123.00563176,467213.69453599,408383.27359767,488435.42327196,373739.7606484,309820.48074809,185016.89094386,348415.80705558,418723.36743285,283407.98729128,327592.3480479,365013.1077934,325423.56063781,390982.73842433,120108.06776625,331383.93980301,355851.07294248,326118.90169421,344533.70124251,419437.79123559,294226.38822173,389697.38074145,372237.19495732,373792.99011891,392754.08490553,268468.21265165,378838.94438409,249494.23739682
"Asp_1.1",979301.19930617,1281345.19370659,1027620.01468282,970372.40074211,736094.95375521,1047965.30207604,1266220.66869461,930993.1500218,1099919.82147273,868417.97514929,1351137.66776143,1001594.18175189,1214119.83754788,1056113.93502665,910008.65804966,957058.02631457,955019.32029127,1273481.49767126,721738.7506412,1110355.73063708,916510.57272662,9136.06057463,1002589.67658355,978274.86469961,1234167.27449787,1118361.57630942,1330672.16500249,1039169.59006237,920333.68933223,590556.74210424,923931.68731949,1227505.03487818,859844.77736851,973224.29206378,945596.0461274,938759.58849792,1202510.14353215,288059.70448468,1170708.31153532,1116318.36599918,957089.90508231,872643.40608658,1226271.91636634,749487.15152117,1197415.08262786,1015852.60529951,812756.91335399,1113534.30523171,799898.12865632,1150434.97903948,802443.71152558
"Asp_2.1",16327.70400626,140967.71122282,17989.25375574,9152.09659093,8875.77842149,9039.88608735,782.51547503,8550.98162378,8794.50201372,9071.4107426,62749.8183076,139242.11495249,14943.98672473,16140.31296546,9496.19246627,103997.47709279,18919.65715639,109982.4096557,9898.8211848,33065.80452164,13301.70719328,0,12316.91074162,18830.94919558,7407.34406558,1412.94302446,1000.76909477,13969.084086,5942.61461461,69483.63420855,19865.55796793,0,61024.41968888,13359.19478531,10044.13484519,113126.67424457,164.29653343,6322.18615336,128840.73484791,5179.00185892,25699.36899773,16753.75626651,156605.53811406,93832.89741457,70194.02497532,20415.85405906,0,70046.38240143,27277.37922716,4121.14479282,78133.46107146
"Asp_2.2",25377.86285754,169046.22469181,35298.34567201,38938.05209908,25035.01483608,8998.09373658,35112.98098433,29214.2479833,29013.18963499,33159.62880542,85521.980305,156247.06243635,16721.90716292,47035.86073046,13007.17955521,121714.72717422,26407.68890356,107955.58671639,17869.01075817,48046.00566137,35817.25295758,0,18532.49698352,43417.32094044,28571.50957987,17585.45665806,42867.19843176,20406.54206221,16989.3915452,79426.80338807,35143.71233101,24021.18117677,80550.00945912,33810.31805325,34261.76502831,145835.03712099,28183.46988883,6984.62150317,151551.00117368,40494.89523044,38275.05966716,8682.28224705,158597.89838763,113750.41349585,99856.97266136,54949.3273445,29216.263621,107692.22058351,32410.98425413,45543.61476921,92438.11118555
"Asp_3.2",394.80579456,67880.30610579,0,564.70911883,0,1566.06626304,1724.30243493,0,762.31725341,2277.27724715,39944.32425719,72262.850799,1108.82753165,10704.535318,821.49519025,55192.72247655,386.34358045,46015.17747016,1335.4303319,15415.67236612,388.83640888,0,899.91614538,0,218.84875885,882.57227596,319.69032758,0,438.32803654,33236.89333661,11629.45812671,125.06294793,27224.51398498,0,871.55192327,57105.6651394,805.64910598,0,57918.9894676,1892.04252174,5662.72697514,1192.56405218,68013.90973387,48734.90055835,42543.62719774,12146.90534673,117.41025977,27533.0847498,14805.40572885,1568.09258157,41468.52333233
"Asp_3.3",1826.03281725,48174.26867311,151.88706323,2210.21394509,1177.3361098,1931.3564632,0,0,2055.03854618,1397.02358364,29006.53826471,47157.22489503,2237.60306735,4186.84961535,3518.95709722,37343.55228969,480.4053594,31115.99633107,0,11596.5728166,1161.20893808,0,2487.65657268,0,2100.2828403,1112.16464396,763.96500487,2699.88545399,0,21979.05079442,8320.3085226,2113.83490672,23411.35607426,3370.13714004,2020.38391958,33420.82455533,5136.70667983,2964.64045733,42885.21083728,0,5103.10495916,7708.36072974,45585.06520503,33070.67734355,26382.76715681,7814.24907095,767.94834903,20573.99443386,7936.25016095,0,25010.40956143
"Asp_4.3",0,919264.88415932,0,37902.57172431,0,12591.43827936,0,30979.4868028,0,25945.64497022,634770.19488849,1062574.32104196,9747.72970771,199495.77878026,12372.23187802,793096.48024563,0,695146.37913382,0,274497.8123707,0,0,0,0,0,0,10170.69447657,0,0,486548.51875088,227597.81519055,37547.59152571,456857.96810236,9322.70258239,10049.6804907,850842.55615781,32765.54541693,0,844306.46414205,12060.52622583,139146.48196319,0,1059555.88134562,662219.65480416,616744.77696084,241464.44210747,0,517223.22670928,232701.32930268,0,599784.56012904
