"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Cit_6.5",0.00939726659720299,0.015102351794163,0.00615560099040545,0.0146515687150129,0.0015263284456977,0.00271206929333179,0.0160858711022194,0.00800901881306598,0.0026071096041621
"Fum_0.0",0.29515887689159,0.19536691691082,0.289549656708426,0.225336638425265,0.520065371680581,0.521501285389541,0.207469057260856,0.314976999011132,0.461058034719555
"Fum_1.0",0.0285354435018459,0.0244641906576851,0.0266149927030092,0.0211265745715756,0.0317590109657484,0.0253817118200367,0.0243672331327087,0.0244332492066245,0.0246225996584036
"Fum_1.1",0.0955449714509749,0.0712532034341958,0.0788252712889656,0.0621766545108685,0.0982004402717526,0.0862975335795894,0.085984452718646,0.00761723905708465,0.10127636457577
"Fum_2.1",0.081739131927139,0.0926110449962487,0.0876364848389703,0.0864738315860446,0.0556350715215315,0.060546873864853,0.0945385277253489,0.0879512933195957,0.0446354140714305
"Fum_2.2",0.178304243634462,0.152585155344332,0.147333284596852,0.125298777400396,0.141940836222227,0.130953016090531,0.0928246374599964,0.209308409684312,0.163509908667859
"Fum_3.2",0.0184831903100624,0.0410227520216056,0.0244220508475485,0.0253370656305859,0.00647240746808289,0.0119940447012307,0.0411423520745657,0.0309745522033562,0.00986785416822165
"Fum_3.3",0.0411866329070258,0.0392228856395825,0.0395311303693428,0.0513326246242774,0,0,0.0373329232732255,0.0349586113343612,0
"Fum_4.3",0.2610475093769,0.383473850995529,0.306087128646886,0.402917833250987,0.145926861870077,0.163325534554218,0.416340816354653,0.289779646183533,0.195029824138761
"Lac_0.0",0.9751600467535,0.972052024076081,0.962604924472817,0.938881489830724,0.989241728204903,0.957548601494803,0.947731580722761,0.968776340966542,0.988105307491651
"Lac_1.0",0.00291093635536742,0,0,0.00468745964631406,0.00106820742063166,0.00362119618141081,0.00267370771288748,0.00229900865430681,0.00322773655335901
"Lac_1.1",0.00708084846421079,0.00572205341453472,0.0155034943401837,0.0168077023303209,0.00969006437446522,0.0158111250409639,0.0159004843191011,0.0137645124339706,0.0086669559549904
"Lac_2.1",0.00201813598768868,0.00530326548484598,0.00465225654912513,0.00254469256554934,0,0.00769288423797339,0.00601829623733445,0.00490225697456961,0
"Lac_2.2",0,0,0,0,0,0,0,0,0
"Lac_3.2",0.0128300324392329,0.0169226570245384,0.0172393246378741,0.037078655627092,0,0.0153261930448491,0.0276759310079161,0.0102578809706106,0
"Mal_0.0",0.357811131188816,0.233056052673896,0.297713581806265,0.235939336651783,0.558414018654329,0.574787326194669,0.206962650442923,0.340989680202471,0.527885359330673
"Mal_1.1",0.12613355215196,0.110078801188454,0.132334131556425,0.0938446043518387,0.127898007959789,0.131377066894952,0.102682470320915,0.123699743422505,0.120552983241105
"Mal_2.2",0.181516242549122,0.179532525187693,0.18951502837752,0.180229814080199,0.120222035569584,0.110029001713692,0.181802683968012,0.176279839941864,0.144845539155181
"Mal_3.3",0.0480356317362025,0.0761683969573303,0.0582150948558192,0.0765969014453528,0.0242115242439692,0.0276715642389723,0.0714248455931564,0.0682351945220138,0.0205676357127006
"Mal_4.4",0.286503442373898,0.401164223992627,0.322222163403971,0.413389343470827,0.169254413572329,0.156135040957714,0.437127349674993,0.290795541911146,0.186148482560341
"Suc_0.0",0.410714627370953,0.412214444709858,0.48467205892672,0.318564942594968,0.801396080598755,0.922681677083976,0.710567647685557,0.395267628984489,0.664499538000209
"Suc_1.0",0.0428103717958771,0.0172174232854764,0.0328616103509349,0,0.0113503813501339,0.0061112158749752,0,0.0188504820680517,0.0246087088267404
"Suc_1.1",0.083199459643495,0.10116023355115,0.122840987602657,0.23264135949054,0.0515148022465956,0.0261655074185506,0,0.0942812626612577,0.0976527535071805
"Suc_2.1",0.0791736837265983,0.094941110408083,0.0763880317482107,0,0.0266416476005367,0.00916871127433524,0,0.0860733067311956,0.0823616236562948
"Suc_2.2",0.0772849146105513,0.0618229948355041,0.0598476805121723,0.0546785983773151,0.023716852775791,0.00795955458444782,0.0845060554876478,0.0809924343000455,0
"Suc_3.2",0.000196488875288241,0.00393071721258651,0.00227665086109345,0.00554050755321524,0,0.000212732967278954,0.0141281282673463,0.00350357750596829,0.000588501384358179
"Suc_3.3",0.000567445907670991,0.000161792962057803,0.000154444161541744,0.000215045581302273,0.00130469681151144,0.000307121741598845,0.00814852762988142,0.00178443117299218,0.00328207346068151
"Suc_4.3",0.306053008069566,0.308551283035284,0.22095853583667,0.388359546402659,0.0840755386166767,0.027393479054837,0.182649640929568,0.319246876576,0.127006801164536
