"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Fum_1.1",0.0989823235359107,0.0745345341496499,0.081871684843563,0.0649428304992403,0.100749284058631,0.0887963397678294,0.087939790185644,0.0126267162692508,0.104171162499796
"Fum_2.1",0.080539573840211,0.0916760810855664,0.0864494815255867,0.0853574240725771,0.0547621548007865,0.0597063794597814,0.0935770352041145,0.086882862828522,0.0440715201376016
"Fum_2.2",0.176203129413105,0.151203029353254,0.145878283552617,0.124675804275092,0.139399999916196,0.128701996061158,0.0925994396642046,0.206530966163427,0.160692345567903
"Fum_3.2",0.0256068362450444,0.0510708511540509,0.0326922207249467,0.0364279613760857,0.0105841666615602,0.016462502737279,0.0521536150146143,0.0385683518472914,0.0153353707700487
"Fum_3.3",0.0425097478318351,0.0418053067307349,0.04134554310043,0.0537421669382365,0,0,0.0402943312754847,0.0367503953556743,0
"Fum_4.3",0.250651632477787,0.368202504610163,0.293897607515033,0.386872155648143,0.140357923780413,0.157114432780918,0.399760585710395,0.278239549323937,0.187669027872222
"Lac_0.0",0.975360276539278,0.972289291334206,0.962902555212639,0.939412343724033,0.989350474512365,0.957865387652492,0.948150678412127,0.969013124601912,0.988225540918474
"Lac_1.0",0.00290324905394181,0,4.53931747206444e-05,0.00467078539370617,0.00105740981208461,0.00366352324438976,0.00271030228151298,0.00232598791956179,0.00319511008452599
"Lac_1.1",0.00703425196716001,0.0057235537083948,0.0154010435892534,0.0166805878782909,0.00959211567555022,0.0157351020805552,0.0158126012853079,0.0136787265826892,0.00857934899700019
"Lac_2.1",0.00223164384868423,0.00554452824456241,0.00490068757975232,0.00322875067029744,0,0.00784243461910073,0.0064467339241226,0.00500695374273958,0
"Lac_2.2",0,0,0,0,0,0,0,0,0
"Lac_3.2",0.0124705785909364,0.0164426267128369,0.0167503204436346,0.0360075323336724,0,0.0148935524034627,0.0268796840969297,0.00997520715309745,0
"Mal_0.0",0.3591047091948,0.234187172165384,0.299070663663364,0.236906430018001,0.559719145166313,0.576126581694064,0.208019233430476,0.342258142651128,0.529118753265112
"Mal_1.1",0.128506819488665,0.11258365957102,0.134808028889076,0.0965276944484373,0.12901911360044,0.132260019226427,0.105306230034451,0.125998967984269,0.122240061677037
"Mal_2.2",0.179464660077608,0.178425673468604,0.187626491796026,0.179129013765263,0.118624977975344,0.108731900571502,0.180530821266711,0.174936381751804,0.14265507329781
"Mal_3.3",0.057829995255753,0.0896151118445963,0.06910472970575,0.0905102086961154,0.0301226870568037,0.032964333031611,0.0864243907376828,0.0775915192769578,0.027250750868544
"Mal_4.4",0.275093815983174,0.385188382950397,0.309390085945785,0.396926653072183,0.162514076201099,0.149917165476396,0.419719324530678,0.279214988335841,0.178735360891498
"Suc_0.0",0.41200434661972,0.413427051449157,0.486259852009167,0.320973719404705,0.802325683500998,0.923009686758066,0.711643827700531,0.396428263177377,0.665697110850731
"Suc_1.0",0.0431701812858905,0.0179940790432925,0.0332942336339549,0,0.0115079476054389,0.00614123423380344,0,0.0195218672693525,0.0251822643061293
"Suc_1.1",0.0846984509117753,0.102326659732378,0.123562484172205,0.231426236045489,0.0517544713681317,0.0261522708997631,0,0.0958125483718944,0.097486937543116
"Suc_2.1",0.0776769913148493,0.0932019940993533,0.0749630188457762,0,0.0261494266162097,0.00899673255490402,0,0.0845073096524984,0.0807478239202413
"Suc_2.2",0.0758411280354312,0.060715894836726,0.0587374011710363,0.053764574814721,0.0233168082989774,0.00781891573697692,0.0839093048055809,0.079546955330562,0
"Suc_3.2",0.00919288151847782,0.012888496686359,0.00870761691759858,0.0168656391207139,0.00208240686497075,0.00101210299905689,0.0191188030330209,0.0127887812232614,0.00436085580328571
"Suc_3.3",0.00355117446459425,0.00318219395590502,0.00231624333608701,0.00401700010776618,0.00209042904074535,0.000566487482655427,0.0097014051783998,0.00486098918991818,0.00458878980435586
"Suc_4.3",0.293864845849261,0.296263630196829,0.212159149914175,0.372952830506606,0.080772826704528,0.0263025693347741,0.175626659282468,0.306533285785136,0.12193621777214
