"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Ser_3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asn_0.0",7233753.34458177,5890637.26556642,7490674.58705666,6279189.98469472,4700596.89969531,7007997.77798966,7768973.5840895,5737340.1209343,7621536.02944229,7693814.07476981,7637513.44229833,5206938.66173244,7627565.91104443,6406690.5346323,5430864.96810003,4305189.81686816,7687768.67993251,7596441.5879895,4541942.15887213,7631444.9080761,7574963.65384497,0,7268102.96618009,6174405.53761374,8174153.69965562,8300696.50745158,8186262.46005126,8022866.10049651,6490522.08630772,4022998.04141953,5605850.34548597,7839831.45632579,4533413.55471027,7661137.88340507,7010967.97987137,5055472.11155641,7042114.94695136,9953211.19624835,6029450.52319558,5808834.70555234,7163100.92651116,6458510.61813678,6182938.38636153,3510755.7695814,6421618.85448331,5395470.69453912,5027986.67357284,6296481.59083353,6229948.87333847,7410859.56198893,4651242.34204413
"Asn_1.1",29087.3046618211,1224.6191613699,43797.1103105023,36526.9369765218,1501.64745434381,14020.1342520358,37831.440856229,12258.1625099487,15612.2242090043,0,796.612952933137,21794.7617444399,56409.7634042278,13384.9822892293,17205.5366510115,11964.6417091985,57388.0523132611,40608.760016459,3162.19910109535,35686.8939080836,15844.6473784047,0,59516.0306458995,0,23365.6078149723,21423.2195898271,54422.8908773678,42667.9873210804,40388.5146668783,0,5365.2107128214,16718.04953929,14304.378054329,23874.2066728216,50262.1606208058,0,67305.1405389865,63336.3569687015,7222.67093728923,22158.4540283276,30757.7597433617,5054.42532836558,6740.46912660635,5362.78052692488,18761.1926516216,4620.25499268105,2530.55768346133,6305.34663720838,54225.1275571103,0,5939.59165386313
"Asn_2.2",0,8423.22879146603,0,0,3167.40685308985,28.1758051963732,2780.78190122563,5570.32239561973,267.272349798366,0,1466.47778183284,6670.82934141792,0,0,0,8705.31881074477,0,0,2269.858153472,0,0,0,0,3411.79958794794,0,0,363.932047443323,0,0,1362.36614207183,3390.9714239578,919.031497095847,5747.92481219357,171.85715231133,0,4197.45719564649,0,1049.13502830172,4382.5298930615,2193.0054225923,2272.89742886219,4823.15545826207,6951.67669044165,4900.68259455136,3377.71903496567,3641.36501277116,2328.10976529079,3245.4988125587,0,2318.16497667512,710.133354537784
"Asn_3.3",16908.2717869868,21140.9365413685,17850.443881919,23573.8345137172,19735.1338651092,20803.3112390962,20090.3786088619,21675.5167444829,13966.4914188908,11723.2105453786,17020.2428261821,16023.070743943,23529.5985689699,22870.5471727585,24826.9848259663,19771.5098503533,20729.9605563013,17770.4136797332,33281.6616521738,12191.7904391298,23355.9009275077,0,13351.1371757542,22863.9505443894,24010.313148067,17420.4569955241,23186.2664242946,17310.389959718,18102.3081634312,18888.5036445739,20747.2549094357,17518.7783368758,24200.8987248237,15488.3213022229,20336.1947078243,18315.9064903116,13570.6750797696,23420.6134847741,16625.399815098,21984.6472931266,17227.2342758355,26212.3011692589,19171.936186625,17480.495727138,16343.2669391003,24752.4073847553,10673.1719613054,21339.8734147201,12724.8372740998,15807.2991509105,19609.2043049074
"Asn_4.4",27383.4434404704,51531.7506744002,33404.2149294053,25202.7363981008,18694.8421749037,26968.5233500195,35097.1459955827,21954.7085967162,32100.6533728422,27531.920305163,40403.8770538638,35650.9015504718,31236.7065059957,29137.7381946412,22133.2547591518,38874.9059216896,30039.6537217329,41918.6212385031,19767.8644240258,33993.5215176504,29759.7608348302,0,30755.0564145729,24385.5279928533,33802.7808306021,30955.9433309738,31634.9169938089,32040.6435007145,25488.155672715,17314.523857933,21382.4475429579,28387.7177325381,22148.6251936264,33445.1099573676,62482.1474023452,41879.6901030855,36177.3441390194,38385.3228920146,52600.7853307605,21711.801272447,29624.6118709857,24658.1863680543,47098.7839831936,27797.1874698191,31796.5287364116,19145.6645447092,22768.1634872266,30600.1800846144,24724.0021177704,30640.3815998072,20677.280016593
"Gly_0.0",560052.070352556,577742.525702577,551875.238721954,717229.203489537,441114.796253573,639880.933289738,806027.529254584,644742.976697165,738818.434755495,596424.801014285,834042.726147402,767204.341349917,625509.321486102,459097.314735857,405501.927485677,613109.628691075,441169.007963339,692455.687163545,363131.642693004,490537.771189292,768511.42840553,2002107.85950496,607919.012596584,576316.443560573,573530.877322987,727715.566224096,827063.470359204,623290.291647967,472526.935663951,447029.512788746,550821.45191803,565436.723589691,509859.964756626,911127.369998852,727439.529145574,704172.954050772,508122.608545877,638214.431250373,815788.724182401,592635.646486402,510487.781386809,659538.792290164,582223.302355482,489209.936013044,706614.351315942,547941.985609838,474716.56549379,559956.601438675,534743.313417475,618736.161059076,561947.638089164
"Gly_1.1",1597.47533044078,7796.14713985581,4988.12826272303,4952.7399553886,3445.01795469123,4229.99318502523,4956.72775597967,9167.89156009244,140.819189484662,2824.45398791153,7324.54083726151,4552.98826732024,1712.34524235531,2410.04519542977,4589.79528867804,4982.78277499625,2107.06874939795,3567.96773403502,2259.56915915849,3641.92134903061,4419.43157204622,10945.0560063698,1244.83113872878,3626.39906686559,2113.02915942528,3784.58294910015,2281.96537269621,1530.6006272155,2277.41078303273,2692.64742118344,2200.28246650017,7951.44619324687,1739.33308917179,4711.27562747232,5451.72871322773,4516.39529397156,1640.08960089624,3169.56595818422,5909.50664106775,3154.50275413227,2970.1556792177,2850.25194318822,2448.54372758222,1920.75719708386,4344.66939759258,4853.93723844227,3759.09470647462,6183.25028682788,2468.338528788,4445.82739377487,3257.19481492668
"Gly_2.2",7809.92158441931,0,10371.7696694196,11273.4127029851,0,12535.8418089442,11593.1666091146,10874.0035658009,10650.3947625952,0,10398.6859612632,7566.20208037556,12892.9465945801,11413.5535589876,0,0,10351.2314777183,10554.0077502569,0,0,12113.16202685,38094.3327910728,12966.3589197417,0,11211.8108001942,13256.818631866,15544.4185531229,11735.1047131409,11014.5702263822,0,8748.67685655685,10425.8669261107,8473.72330770893,14308.6742396667,14052.4878634097,0,0,13621.3290778559,0,0,0,10582.8319469411,0,0,0,9343.23853192329,0,9685.12116100397,10838.3019123307,11698.6434603041,0
"Ala_0.0",0,213343.027220669,0,0,0,0,0,0,0,0,124964.4717718,357596.120943313,0,0,0,391255.693563024,0,93919.0315725566,0,0,0,843265.357649261,0,0,0,0,0,0,0,49475.1764629441,0,0,90433.9488916238,0,0,292730.184715695,0,0,413083.015537941,0,0,0,252975.2549477,220313.289528683,152905.902106902,13027.5842270949,0,63889.2037876814,0,0,68507.0324804014
"Ala_1.0",0,1031.51043456265,0,0,0,0,0,0,0,0,400.393606894798,3613.99251089444,0,0,0,2128.89655525633,0,1058.28311142844,0,0,0,2213.0806034919,0,0,0,0,0,0,0,2365.40529783793,0,0,599.785495076799,0,0,2350.04896582786,0,0,0,0,0,0,2259.68799581838,52.9847702087096,889.526146997706,0,0,1632.83365961492,0,0,0
"Ala_1.1",0,6317.64755108924,0,0,0,0,0,0,0,0,2606.9577067807,3422.58665283337,0,0,0,3425.42115680758,0,2652.52691256221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.58530985847,0,0,2636.27851875224,0,0,3128.35399550023,0,0,0,3380.51602897476,1468.86481286288,178.818640194917,0,0,3057.05149393422,0,0,0
"Ala_2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ala_3.2",0,7237.03429957679,0,0,0,0,0,0,0,0,6859.39755869735,14382.2988919294,0,0,0,12971.8815189918,0,7387.77820552831,0,0,0,0,0,0,0,0,0,0,0,3126.57130762403,0,0,5028.1442155588,0,0,15404.6434288572,0,0,13507.4972756357,0,0,0,11630.6994816079,7336.43013601891,6762.38914530331,0,0,3920.44372531957,0,0,3987.05978405373
"Orn_0.0",77259585.9070065,88032976.370224,88480716.6208688,90377602.9350295,66415835.697359,67145291.1164696,96072022.2291302,78629791.3212125,96646194.1610437,12511066.9954861,91555934.3040816,45319309.6051139,96135794.6166643,84577068.5301302,72141477.1712695,75936838.8893496,76675130.7731506,80105784.9283164,80515101.6052558,73245927.3322178,89730810.1519856,84665607.1976573,13168044.7524745,70784135.919854,93042529.7786726,54366904.1959104,101232505.39555,20395288.2587712,32506158.3014752,27164722.4308344,72324666.8522359,75852123.6913916,64910080.6194186,85084030.9779611,86165991.2470327,78866779.4326108,88417592.5243665,84574245.6180917,87246474.0163918,74035837.767887,84589784.2078408,80008199.3853552,77734685.6074648,70062925.4805814,73944162.3095496,73889729.5792706,71950205.330637,84469650.3584828,16770613.7771389,74424801.6173979,31272972.5468456
"Orn_1.1",2356679.7624906,3925226.80009154,3786890.59821651,3577838.12098657,1556533.75321524,1539601.92569804,5154055.26446179,2360789.49835928,4438826.4253517,58757.4590653687,3762325.06044561,816405.365943275,4181679.8531375,2554995.90821766,2107627.01457311,1907853.71101133,2385248.96611581,2875919.03010674,2670218.98003378,2336529.5177597,3469512.83918801,3209019.09087472,0,1949867.48720248,4506917.04242258,913235.713720956,4694643.38953034,0,0,264024.823864483,1988104.00905262,2480013.00606237,1194758.94898414,2645704.18954476,3928647.58488081,2572458.29898497,3418140.36852115,3169929.44013598,3705583.09905865,1950399.65841057,3272811.86844016,2509717.88642639,2388969.44741646,2176322.56461846,2512922.75111922,1958849.56906177,1797306.20987461,2806634.18967817,0,1924165.68751356,387078.549974813
