"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Glu_5.4",53392.59254773,11746809.5480512,95445.70937286,1347541.37623151,43423.83936368,885449.50718371,44017.37894148,1055064.69606431,57513.52190237,1366170.48857372,8128809.78314263,12883636.0714663,104149.88529285,3575497.43812411,1245016.4239425,9420983.14313228,33070.53454326,8530268.30908679,23884.33717851,3849201.17305377,28310.22963503,0,43819.92864095,32240.22468918,37130.52928737,126045.24872416,97722.55898943,61194.17901342,55028.14444476,7243661.4276021,3789553.3561062,1259776.02785091,6061444.39830258,94326.17530462,36790.40928211,7961901.1122817,1368675.94510304,0,9899046.71280993,964703.69028253,4477145.09271998,21765.92009545,11126660.203304,8599690.6681797,9015866.30551212,3682286.3388483,53645.15990285,7772526.47167408,4163190.2936362,43564.39841588,8685385.90288185
"Pro_0.0",3227391.87006015,2503489.56944115,3348665.52260545,3889991.17704637,2660842.04247173,3756267.04783025,4429221.29494091,3588668.49424404,3899752.26213866,3764961.96644438,3986891.44932534,2741192.80931544,3645486.00295989,2779264.31954491,2528249.53586429,2211708.09252833,2710624.98469857,3148174.46853076,2104309.78166964,2883801.53877733,4336725.16836829,500585.72214009,3475270.08621923,3309036.92523234,3204950.64991514,4259355.25716166,4385990.28556716,3744388.01086474,2810479.52190338,1938185.4339251,2937192.90660154,3110366.9604903,2356354.89438942,4928099.99603411,4265210.09904388,2664626.69914628,3130746.90422203,3062287.75863627,3060580.51373017,3214896.87168332,2840451.0523822,3786547.55657217,2306708.51840789,1729899.59228375,3337580.47964516,2825728.24457873,2891667.44851601,2818320.68777311,3309810.99195619,3613167.561196,2239458.02986342
"Pro_1.1",0,34092.55723418,8127.60482674,0,4762.1631664,0,5048.21873904,0,10092.58035001,0,0,39639.58836402,0,0,0,13126.07914231,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.95540103,3250.36227161,0,2865.90280458,0,0,18350.1672078,2125.18713776,0,31464.7342889,0,0,0,13854.51741769,5786.90502763,0,0,0,14937.61179673,0,0,6306.13893269
"Pro_2.2",0,25269.30030783,2751.17065776,3143.85716468,2236.29760385,4387.6350543,4546.99146588,0,1310.68005786,0,16250.69457574,32132.79267559,0,1719.34899857,1145.18176191,16054.02862479,2585.82752037,13528.89145679,2542.72463843,2280.44192751,12373.67364135,0,3106.15391222,4296.21857447,2692.06761801,2100.26270332,3755.86211944,814.92660795,3029.12379448,9651.14088211,1467.19128991,811.82946999,6215.28754526,0,1626.92379019,31149.90208997,4961.62811119,539.28389272,32292.36507739,2823.98876566,0,3799.33159745,16391.08583766,14994.12199445,2536.13785585,2274.95243042,2723.21055782,10656.55724138,5025.52828688,7170.85579067,10102.48350056
"Pro_3.3",0,120619.98814636,0,0,0,0,0,0,0,0,52054.61562932,133014.46354062,0,0,0,59059.04162057,0,30015.07572352,0,0,0,0,0,0,0,0,0,0,0,32659.67744954,0,0,18174.56133406,0,0,112281.31977863,0,0,149540.8185462,0,0,0,83046.63598477,40819.34354371,27427.34517615,0,0,48453.21552991,0,0,39006.46893146
"Pro_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro_5.5",0,418156.42757396,0,0,0,0,0,0,0,0,219059.56265779,493510.19126989,0,24101.73882959,0,200377.84348773,0,116010.87511491,0,19118.34945382,0,0,0,0,0,0,0,0,0,128251.683773,15942.71200811,0,65924.55610708,0,0,392176.19998751,0,0,515347.83484488,0,25671.15213026,0,250009.53402158,141332.15958994,93674.7850255,12929.45064457,0,181504.98439274,28807.57536183,0,135372.3163557
"Asp_0.0",29320922.9623163,33336651.3466923,31381133.5105955,29078452.1918439,21010467.4089049,28359437.3680728,32067653.655878,24185184.0671549,30203043.8638928,25701826.1083357,30859169.8082906,26291547.7037586,32672991.1793152,28112325.2355106,23869597.4657011,25579696.790106,28874586.2439284,31792469.2889057,22495352.9583807,28526330.2336424,28728783.1692858,279815.25420525,26767728.9055836,26980552.0302068,31529489.1908438,29542190.1735359,32443664.1764955,30043969.429522,24334151.4296973,18680445.1058837,25483307.3859865,28974699.05467,23231240.3184405,28896712.2077085,28441177.4392275,25905950.1499611,29432207.819314,10901575.0375062,31080145.6825008,26258509.3597902,30091089.449993,25606024.6854069,30558184.4128162,20980617.559646,28916467.1979061,25185675.0624979,22605293.9744543,28678248.6210949,25424277.6909068,28450875.6659404,21864972.9718113
"Asp_1.0",30703.97304801,64279.86947557,0,96625.07131408,40776.87481531,67855.38478419,52903.83352928,42438.50358094,56176.60678296,75382.81730104,135700.30909834,75273.59083153,22815.22601531,109546.48272815,20859.36360751,78389.4471114,40354.74346521,69266.09696685,33726.28648503,126968.50224446,64043.38470336,572.56985739,15777.91894628,63142.28435916,145347.78361927,105050.69087662,156653.73779119,65160.09743004,59487.86800406,0,87963.51520145,121507.77482049,44031.13926929,29409.10215814,73098.03976013,58422.546884,87862.74017302,7743.30552976,8553.96777609,86257.05660967,14831.73502803,82618.03466189,105794.22135989,79302.08102933,93410.36435035,116033.96275274,143980.61212192,99175.01115485,5092.50955602,86376.80466958,23227.38365919
"Asp_1.1",70557.81818601,251239.51374384,54023.44849368,68642.85328692,86280.79634132,173024.61808748,280042.70985651,186506.73614768,167554.51796986,71947.47160809,406977.80153558,188019.03495258,207117.40121385,189453.09044111,175276.80720564,165717.14046954,59641.09914569,294707.27028104,23314.73303372,232438.0212519,24042.85269966,340.29816831,177833.2644123,144975.97955857,264345.30294928,208023.82690534,334732.33986371,109722.65688621,170662.80942249,8244.5955862,136967.95729372,340011.05466573,141726.38326447,77831.48682403,63646.89668702,135437.07819612,299103.65150933,0,209440.36273423,312093.95002651,22037.63465384,79821.17842659,283910.35810868,98496.0290283,309166.70346227,242121.26758339,113823.15757533,229186.62745727,9423.81093224,276432.99883621,125696.42972936
"Asp_2.1",4983.83469875,129371.35367211,5955.49879599,0,0,0,0,0,0,0,45178.74717364,130321.20092814,1133.81950503,1216.66283389,0,94233.89369406,7638.24186369,97361.03057262,1066.23962355,17615.37579351,1450.6506637,0,1011.96825453,6430.16992598,0,0,0,702.22855442,0,64384.79675923,7278.94126953,0,52103.11794319,1904.76853143,0,104591.58973184,0,178.83865928,119961.61830389,0,15458.09192507,4941.89038424,144993.73724429,86037.9845511,55989.65441984,5903.90780836,0,56881.13688374,19028.36045115,0,71015.25628704
"Asp_2.2",14602.23130291,157210.99865185,24564.89272463,28804.30784443,16816.18376626,0,19324.40357506,17808.22760265,16000.24465504,23969.81740906,68429.28603083,147732.24525262,1429.89834691,34916.91577644,1299.05252184,112860.04015857,16106.52534359,93809.76127936,10188.36399828,34636.15000235,26718.34142559,0,6014.77759495,32552.64873063,12954.44142609,3482.489635,26040.08625987,8278.91926948,5489.68456675,75207.94047888,24441.18208745,7413.5803697,71905.76192741,23293.27090912,24322.73017958,138673.25177845,12417.58801939,0,140910.77677937,26214.21212523,28712.15920096,0,146708.96056775,107781.51504462,86221.57874898,42939.18978903,20045.14210916,96513.78563338,24349.72052463,31504.87002702,84972.11738206
"Asp_3.2",0,36996.48187954,0,0,0,405.63210006,0,0,0,869.08054379,19600.26700515,37157.50264202,627.400898,4261.48059923,206.43799588,29044.32853401,0,22662.80657284,1140.27452587,6432.76650311,0,0,679.81930734,0,0,0,0,0,0,16957.29984959,4349.86075891,0,11900.61785621,0,0,28724.16930559,0,0,29402.06919704,99.31615337,737.93269588,876.60108693,32470.58953218,26712.99125151,22496.53945372,4247.69740177,0,9886.62979073,7303.73499271,0,21694.76142044
"Asp_3.3",1679.15333141,38746.48826463,0,1557.98843911,994.70641945,1340.70508311,0,0,1889.439022,882.91974083,22714.69395022,36297.4047481,2147.81267664,1827.66851605,3471.58440522,29289.20118554,263.93290856,24014.70150474,0,8755.81652856,862.68542477,0,2452.14399241,0,1955.37863241,1040.38103634,345.20065965,2651.71865072,0,16941.21228888,5961.12595505,1672.91163496,18760.61297659,3122.33534397,1693.83407001,24318.64292542,4816.40824687,2712.26172594,34208.73668546,0,3501.51764575,7753.24437549,34685.65657721,26283.30517301,19992.33849249,5076.11233152,526.95415052,14886.11075308,5523.2373841,0,18784.84334597
"Asp_4.3",0,956120.49873344,0,39251.80256565,0,13098.68522356,0,32001.13000599,0,26980.90281811,660336.97819865,1105334.42848555,10116.55482082,207608.37383951,12836.7448529,824974.26453427,0,723133.81800262,0,285586.70616739,0,0,0,0,0,0,10256.85476472,0,0,506129.55461354,236818.18102853,38666.7442451,475252.02169382,9562.6032461,10424.92893167,885142.1217437,33768.95019266,0,878221.53955244,12464.62705361,144802.8840593,0,1102258.43570417,688788.20655834,641567.13374848,251262.12712878,0,538153.44130339,242102.75503814,0,623931.72651876
