"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Asp_2.2",45579.7302053367,58927.3158245821,32615.6121079427,11113687.7839175,60973.657002158,7486.3140733635,13933810.422414,15329463.0326359,25563.2944215659,48856.3167280498,8001991.2271326,52579.6599048409,14065640.3686806,47932.0595891291,15347.9152103147,14352993.5813188,14997323.7532805,131255.461990317,15319227.8248593,42412.6794819651,17820.2482081381,12739.8574057013,70415.4018456483,25797974.3577854,4524084.40235522,12456468.8021853
"Asp_3.2",10787.22588929,30299.7472593911,6395.82398171798,2401879.34180406,14252.6500276728,0,6204607.6864849,5240497.08965933,7915.45692456607,21616.7234478904,3643454.28839414,22974.3113035794,3257780.61356084,16953.6485456835,0,3101043.17029298,5135810.02341686,55386.3315058576,7008597.26603865,16993.8137880599,1614.88388991851,0,35271.1888408522,9557576.42529355,2092944.45230154,4371108.14963561
"Asp_3.3",40523.5019786095,88911.4386528231,34970.4966407295,2261679.34761885,74343.466457048,22342.8651301548,6048043.03160742,5147296.85217821,48995.8831034546,72523.0734030308,3328344.48072981,60429.6059010217,3125478.93077653,53759.3178662846,60056.6488201046,2960182.41625263,5054712.44057945,103108.184853207,6695885.68407564,52167.9378522918,34840.1385188655,55183.6706805071,109361.07830666,8915072.97155931,2116470.66834929,4310568.65784825
"Asp_4.3",171475.906902643,361832.806601645,150257.257966833,27055971.8259558,278587.993463519,89406.7288560128,49583834.6585383,45071866.2560057,137590.7990673,286422.878678839,32070047.0177322,386847.918154693,33609608.062768,235172.650064056,127468.22335988,36627243.5194227,46683472.6350107,737691.982435505,57169953.5068378,256108.751821567,99571.2481217238,141498.988101986,476284.059698565,71227779.2503004,18690208.1895308,38207264.5538632
"Glu_0.0",9062195.90936922,10189754.1005575,7983458.30399221,95452432.7564914,12688951.689122,10393624.0461958,44861189.9181592,63903392.9967534,8843180.49962629,7262453.84253025,37132041.8242735,16183728.007086,108584520.085548,12688721.047926,14090868.9052038,98029372.7285659,62004096.7131368,15982017.3652582,56433795.9633167,13787924.2109765,11492787.3095763,16589489.037659,11687226.4715392,86678456.1943647,32662626.1523155,53163967.2662611
"Glu_1.0",138304.088282607,174881.323238885,134538.205803094,8127576.54597466,241958.330017868,138092.377431437,3859325.5558929,5861595.90828675,142186.90890544,133364.203022248,2778076.99966252,281285.734247058,9561371.94197553,204727.358533814,207793.380782994,8429442.77157999,5733594.88650984,324967.510947648,4448338.9290509,225283.67425942,161532.715432918,242509.94869169,220170.795910755,8661467.7347914,2267884.01914534,4653788.41439389
"Glu_1.1",632624.301310046,835311.795638579,513342.468714779,26145623.2682336,849710.587958946,494367.955791414,19603861.0178851,23333663.4674817,531849.579483522,610957.701019882,13720171.7724687,1325604.23855922,31411214.1651244,908860.782236041,696546.803284818,28114966.4342692,23388121.1227025,1447565.81559224,21699340.1857216,967665.929294799,552335.517835644,798240.561888614,1039811.21938526,32831195.8546909,11225998.2717583,18578995.3493564
"Glu_2.1",121202.544794474,209677.577575084,83912.9071040286,10385464.2959663,171933.073463118,5245.85855087522,11057927.5926428,11714602.5418385,84333.5087260222,158405.239170914,7835837.79726409,295024.096195189,11976873.550177,192937.058944031,9604.32190346077,11317871.9803994,11992101.4018919,411857.098502068,12537791.9416723,184058.576338806,8175.31563813213,9857.38115050447,263760.683440198,16566643.5774969,6235408.54064278,9360912.44189589
"Glu_2.2",84567.9250021455,205728.999308892,54235.6756214028,4620206.10955955,106559.016584699,17123.7645907818,6899132.90040308,5810122.94082467,56114.0640593047,134914.401120371,5038956.51482558,197603.849830496,5785001.6526611,140654.495307664,22052.9448213177,4912185.37684898,5841104.89453408,369248.432349509,8103976.74785383,128585.866344671,46408.1154064864,37663.1047936018,216854.951285807,8418184.03120415,4235670.97649832,4554690.50531902
"Glu_3.2",554842.324914603,1225982.97730249,305153.316192536,27559254.6114592,638747.945081256,917.015200954497,44273340.8280608,39296124.3961376,298495.009886808,935290.802693326,33451453.2858416,1321876.25013049,31015813.3803307,786610.490343649,0,30822536.3525749,41043769.9578188,2353879.84609428,52313508.3323202,835787.417299249,13792.4775036009,122.204701739567,1502245.68666287,54968789.296804,28174295.9387866,31945769.461164
"Glu_3.3",0,0,0,198215.639426931,0,0,544821.481665773,303214.155344144,0,0,455275.458389032,0,299784.409587364,935.292227691929,0,265651.08076844,255543.858838759,0,831795.733860449,0,3938.09591206106,0,0,463252.293788384,306467.405808372,211887.845834529
"Glu_4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glu_4.4",156660.444656639,318806.28959172,107827.2880455,4718873.1294575,204114.257392598,65579.7237257834,9781442.28422659,7482350.34027735,101828.679972195,236291.586927272,7445260.35831527,353259.351894448,5316140.56529329,240080.509290477,82884.2920427926,5321785.92442039,8001140.96809903,601848.760334084,11985517.9367911,242822.729893404,76852.4648508999,100811.92816263,391313.314867582,10766405.8465579,6022207.65182376,5958287.22141783
"Glu_5.4",3711884.6849594,7331994.87248769,2758252.45837933,41576154.8586333,4987232.68684477,2474690.84380859,97214066.1782596,72180695.8242507,2848511.83425386,5391668.18452784,80269846.4507835,7888657.99264961,46199090.2917189,5263673.57791253,3332958.82127984,47200433.419178,78630433.2600943,12729301.0084453,112712411.086263,5482539.26510471,2813782.40489356,4001392.37608963,8923331.14224604,96512697.5395788,72000484.4931193,60253292.0776597
